Trade Date,first,second,days_left,w1,w2,ret
2008-05-01,19.859999999999999,20.949999999999999,14,56.0,44.0,-0.06037037037037041
2008-05-02,19.66,20.629999999999999,13,52.0,48.0,-0.012428956321658191
2008-05-05,19.690000000000001,20.989999999999998,12,48.0,52.0,0.009361211591207397
2008-05-06,18.82,20.260000000000002,11,44.0,56.0,-0.03914367082392223
2008-05-07,19.699999999999999,21.210000000000001,10,40.0,60.0,0.046834875473851234
2008-05-08,19.670000000000002,21.25,9,36.0,64.0,0.0005823546539842628
2008-05-09,19.84,21.449999999999999,8,32.0,68.0,0.009148405314972186
2008-05-12,18.940000000000001,20.82,7,28.0,72.0,-0.034220532319391594
2008-05-13,18.699999999999999,20.780000000000001,6,24.0,76.0,-0.004730555446051943
2008-05-14,18.300000000000001,20.32,5,20.0,80.0,-0.021971519861149535
2008-05-15,17.43,19.879999999999999,4,16.0,84.0,-0.026410925888732617
2008-05-16,17.149999999999999,20.140000000000001,3,12.0,88.0,0.00890804597701167
2008-05-19,16.640000000000001,19.760000000000002,2,8.0,92.0,-0.019998786726791118
2008-05-20,17.370000000000001,20.82,1,4.0,96.0,0.05297687387239636
2008-05-21,17.16,22.140000000000001,0,0.0,100.0,0.06086451987235275
2008-05-22,21.719999999999999,23.559999999999999,18,94.736842105263165,5.2631578947368425,-0.01897018970189701
2008-05-23,22.23,24.039999999999999,17,89.473684210526315,10.526315789473685,0.023304062530155267
2008-05-27,21.489999999999998,23.699999999999999,16,84.21052631578948,15.789473684210526,-0.031127491255663386
2008-05-28,21.329999999999998,23.25,15,78.94736842105263,21.05263157894737,-0.00942304911553482
2008-05-29,19.969999999999999,22.07,14,73.684210526315795,26.315789473684209,-0.060830609032570426
2008-05-30,19.379999999999999,21.77,13,68.421052631578945,31.578947368421051,-0.025030133613725525
2008-06-02,20.640000000000001,22.800000000000001,12,63.157894736842103,36.842105263157897,0.05897114178168117
2008-06-03,21.07,23.18,11,57.89473684210526,42.10526315789474,0.01920054999017884
2008-06-04,21.300000000000001,23.09,10,52.631578947368418,47.368421052631582,0.004338342800987549
2008-06-05,19.91,22.129999999999999,9,47.368421052631582,52.631578947368418,-0.05356336588959387
2008-06-06,22.98,23.940000000000001,8,42.10526315789474,57.89473684210526,0.1141851232240505
2008-06-09,22.699999999999999,23.43,7,36.842105263157897,63.157894736842103,-0.017554452345811655
2008-06-10,22.719999999999999,23.469999999999999,6,31.578947368421051,68.421052631578945,0.001408898786529278
2008-06-11,23.75,24.050000000000001,5,26.315789473684209,73.684210526315795,0.031080805563736158
2008-06-12,22.850000000000001,23.879999999999999,4,21.05263157894737,78.94736842105263,-0.015105939181029981
2008-06-13,21.620000000000001,23.0,3,15.789473684210526,84.21052631578948,-0.04030249110320294
2008-06-16,20.859999999999999,22.739999999999998,2,10.526315789473685,89.473684210526315,-0.014877789585547307
2008-06-17,21.050000000000001,22.68,1,5.2631578947368425,94.736842105263165,-0.001494279710483326
2008-06-18,21.539999999999999,23.350000000000001,0,0.0,100.0,0.02923431712828184
2008-06-19,22.93,23.170000000000002,18,94.736842105263165,5.2631578947368425,-0.017987152034261267
2008-06-20,23.510000000000002,23.43,17,89.473684210526315,10.526315789473685,0.02454635131105065
2008-06-23,23.510000000000002,23.489999999999998,16,84.21052631578948,15.789473684210526,0.0002687389425122255
2008-06-24,23.629999999999999,23.699999999999999,15,78.94736842105263,21.05263157894737,0.005709423907932942
2008-06-25,22.609999999999999,22.75,14,73.684210526315795,26.315789473684209,-0.04251530328324993
2008-06-26,24.719999999999999,24.25,13,68.421052631578945,31.578947368421051,0.08608147993213877
2008-06-27,24.550000000000001,24.18,12,63.157894736842103,36.842105263157897,-0.005633380456667947
2008-06-30,24.190000000000001,23.93,11,57.89473684210526,42.10526315789474,-0.013085844866985719
2008-07-01,24.190000000000001,23.800000000000001,10,52.631578947368418,47.368421052631582,-0.0022730749896183733
2008-07-02,25.530000000000001,24.949999999999999,9,47.368421052631582,52.631578947368418,0.05207191405393563
2008-07-03,25.390000000000001,24.690000000000001,8,42.10526315789474,57.89473684210526,-0.008053915329563899
2008-07-07,25.850000000000001,24.780000000000001,7,36.842105263157897,63.157894736842103,0.009837585051926334
2008-07-08,23.960000000000001,23.539999999999999,6,31.578947368421051,68.421052631578945,-0.05876941732349328
2008-07-09,25.469999999999999,24.690000000000001,5,26.315789473684209,73.684210526315795,0.05338165325270139
2008-07-10,25.609999999999999,24.859999999999999,4,21.05263157894737,78.94736842105263,0.006511490243335194
2008-07-11,27.149999999999999,25.25,3,15.789473684210526,84.21052631578948,0.025266125299785447
2008-07-14,28.030000000000001,25.890000000000001,2,10.526315789473685,89.473684210526315,0.026532083633741932
2008-07-15,28.43,26.120000000000001,1,5.2631578947368425,94.736842105263165,0.009492331566536949
2008-07-16,28.399999999999999,24.719999999999999,0,0.0,100.0,-0.05060269961290831
2008-07-17,24.25,23.989999999999998,24,96.0,4.0,-0.01901294498381878
2008-07-18,24.050000000000001,23.800000000000001,23,92.0,8.0,-0.008234459314510167
2008-07-21,23.399999999999999,23.440000000000001,22,88.0,12.0,-0.026084061589679686
2008-07-22,22.469999999999999,22.739999999999998,21,84.0,16.0,-0.03855619360131268
2008-07-23,22.43,22.780000000000001,20,80.0,20.0,-0.001208180089902977
2008-07-24,23.550000000000001,23.719999999999999,19,76.0,24.0,0.048177777777777875
2008-07-25,23.449999999999999,23.629999999999999,18,72.0,28.0,-0.004137206029468987
2008-07-28,24.25,24.239999999999998,17,68.0,32.0,0.03177818249902131
2008-07-29,22.68,22.989999999999998,16,64.0,36.0,-0.06052757477275339
2008-07-30,21.57,22.100000000000001,15,60.0,40.0,-0.04522718896435529
2008-07-31,22.77,22.940000000000001,14,56.0,44.0,0.048480396657790914
2008-08-01,22.949999999999999,23.039999999999999,13,52.0,48.0,0.0063384227482841116
2008-08-04,22.780000000000001,23.010000000000002,12,48.0,52.0,-0.004470887044865313
2008-08-05,21.440000000000001,22.120000000000001,11,44.0,56.0,-0.0482977868609058
2008-08-06,20.699999999999999,21.579999999999998,10,40.0,60.0,-0.028779879747763637
2008-08-07,21.510000000000002,22.52,9,36.0,64.0,0.04183154324477112
2008-08-08,20.91,21.870000000000001,8,32.0,68.0,-0.028524489538011455
2008-08-11,20.289999999999999,21.68,7,28.0,72.0,-0.015192832099727438
2008-08-12,21.280000000000001,22.460000000000001,6,24.0,76.0,0.03939729836361261
2008-08-13,21.5,22.93,5,20.0,80.0,0.018487789040799285
2008-08-14,20.800000000000001,22.149999999999999,4,16.0,84.0,-0.03373962197491609
2008-08-15,20.18,21.920000000000002,3,12.0,88.0,-0.013330901796297923
2008-08-18,20.66,22.210000000000001,2,8.0,92.0,0.014407310512546623
2008-08-19,21.0,22.93,1,4.0,96.0,0.03122339943855823
2008-08-20,20.829999999999998,22.449999999999999,0,0.0,100.0,-0.020461387663656017
2008-08-21,22.190000000000001,23.25,18,94.736842105263165,5.2631578947368425,-0.011581291759465429
2008-08-22,21.59,22.920000000000002,17,89.473684210526315,10.526315789473685,-0.026332599900631748
2008-08-25,22.640000000000001,23.449999999999999,16,84.21052631578948,15.789473684210526,0.04580134182672513
2008-08-26,22.399999999999999,23.239999999999998,15,78.94736842105263,21.05263157894737,-0.010333109873089996
2008-08-27,21.800000000000001,22.940000000000001,14,73.684210526315795,26.315789473684209,-0.02377844088026837
2008-08-28,21.120000000000001,22.68,13,68.421052631578945,31.578947368421051,-0.02576804000952604
2008-08-29,21.699999999999999,22.989999999999998,12,63.157894736842103,36.842105263157897,0.022891096824469104
2008-09-02,22.079999999999998,23.190000000000001,11,57.89473684210526,42.10526315789474,0.014145681532290677
2008-09-03,21.640000000000001,23.100000000000001,10,52.631578947368418,47.368421052631582,-0.012978524743230357
2008-09-04,23.780000000000001,24.309999999999999,9,47.368421052631582,52.631578947368418,0.07610181475371203
2008-09-05,23.079999999999998,23.98,8,42.10526315789474,57.89473684210526,-0.021001050052502634
2008-09-08,21.989999999999998,23.390000000000001,7,36.842105263157897,63.157894736842103,-0.03391909370679258
2008-09-09,24.219999999999999,24.710000000000001,6,31.578947368421051,68.421052631578945,0.0723637284001748
2008-09-10,23.59,24.309999999999999,5,26.315789473684209,73.684210526315795,-0.01924766906012232
