CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
06/23/2014,H (Mar 15),18.25,18.25,18.00,18.25,17.70,17.70,1,0,1
06/24/2014,H (Mar 15),17.70,17.85,17.67,17.82,17.80,0.10,137,0,126
06/25/2014,H (Mar 15),17.70,17.80,17.59,17.59,17.60,-0.20,115,0,246
06/26/2014,H (Mar 15),17.74,17.74,17.50,17.50,17.55,-0.05,18,0,222
06/27/2014,H (Mar 15),17.60,17.63,17.45,17.50,17.55,0.00,211,0,417
06/30/2014,H (Mar 15),17.55,17.55,17.40,17.45,17.40,-0.15,221,0,507
07/01/2014,H (Mar 15),17.38,17.38,17.15,17.30,17.30,-0.10,46,0,506
07/02/2014,H (Mar 15),17.16,17.20,17.10,17.10,17.10,-0.20,142,0,725
07/03/2014,H (Mar 15),17.00,17.00,16.88,16.97,16.95,-0.15,22,0,637
07/07/2014,H (Mar 15),16.92,17.15,16.92,17.14,17.15,0.20,129,0,755
07/08/2014,H (Mar 15),17.16,17.38,17.09,17.16,17.20,0.05,354,0,1120
07/09/2014,H (Mar 15),17.14,17.19,17.00,17.07,17.05,-0.15,262,0,1070
07/10/2014,H (Mar 15),17.10,17.25,17.02,17.11,17.15,0.10,360,0,1147
07/11/2014,H (Mar 15),17.08,17.12,17.00,17.05,17.05,-0.10,197,0,1262
07/14/2014,H (Mar 15),16.96,16.96,16.80,16.82,16.80,-0.25,135,0,1337
07/15/2014,H (Mar 15),16.75,16.89,16.75,16.77,16.80,0.00,435,0,1548
07/16/2014,H (Mar 15),16.60,16.87,16.60,16.85,16.85,0.05,788,0,2046
07/17/2014,H (Mar 15),16.89,17.35,16.77,17.05,17.00,0.15,701,0,2472
07/18/2014,H (Mar 15),17.05,17.15,16.70,16.80,16.85,-0.15,291,0,2525
07/21/2014,H (Mar 15),16.80,16.94,16.75,16.92,16.90,0.05,498,0,2781
07/22/2014,H (Mar 15),16.85,16.93,16.70,16.88,16.90,0.00,465,0,3039
07/23/2014,H (Mar 15),16.90,17.03,16.81,17.02,17.00,0.10,1233,0,3579
07/24/2014,H (Mar 15),16.98,17.10,16.86,17.08,17.10,0.10,750,0,3877
07/25/2014,H (Mar 15),17.08,17.20,17.02,17.14,17.10,0.00,1139,0,4433
07/28/2014,H (Mar 15),17.13,17.16,17.00,17.05,17.05,-0.05,840,0,5005
07/29/2014,H (Mar 15),16.99,17.10,16.90,17.02,17.00,-0.05,486,0,5284
07/30/2014,H (Mar 15),17.01,17.09,16.80,17.07,17.05,0.05,1098,0,5470
07/31/2014,H (Mar 15),17.10,17.65,17.05,17.60,17.65,0.60,1577,0,6037
08/01/2014,H (Mar 15),17.66,18.12,17.25,18.09,18.10,0.45,1460,0,6232
08/04/2014,H (Mar 15),18.06,18.10,17.55,17.80,17.75,-0.35,633,0,6210
08/05/2014,H (Mar 15),17.75,18.37,17.70,18.30,18.30,0.55,1865,0,6838
08/06/2014,H (Mar 15),18.18,18.47,18.02,18.40,18.45,0.15,2282,0,7282
08/07/2014,H (Mar 15),18.39,18.80,18.20,18.75,18.70,0.25,1448,0,7481
08/08/2014,H (Mar 15),18.74,19.79,18.36,18.46,18.50,-0.20,1552,0,7833
08/11/2014,H (Mar 15),18.59,18.59,17.94,18.00,18.05,-0.45,537,0,7884
08/12/2014,H (Mar 15),18.00,18.10,17.85,17.95,18.00,-0.05,383,0,7981
08/13/2014,H (Mar 15),17.95,17.98,17.60,17.60,17.60,-0.40,429,0,8043
08/14/2014,H (Mar 15),17.49,17.60,17.25,17.27,17.25,-0.35,1005,0,8409
08/15/2014,H (Mar 15),17.25,17.70,17.10,17.20,17.20,-0.05,1914,0,8515
08/18/2014,H (Mar 15),16.90,16.96,16.75,16.87,16.90,-0.30,615,0,8583
08/19/2014,H (Mar 15),16.75,16.87,16.70,16.82,16.85,-0.05,1338,0,9031
08/20/2014,H (Mar 15),16.80,16.97,16.65,16.85,16.85,0.00,1317,0,9453
08/21/2014,H (Mar 15),16.85,16.96,16.80,16.90,16.90,0.05,1016,0,9700
08/22/2014,H (Mar 15),16.87,17.02,16.79,16.92,16.95,0.05,1428,0,9927
08/25/2014,H (Mar 15),16.86,16.92,16.65,16.90,16.90,-0.05,1025,0,10106
08/26/2014,H (Mar 15),16.95,17.10,16.80,17.10,17.10,0.20,982,0,10147
08/27/2014,H (Mar 15),17.10,17.25,17.00,17.25,17.25,0.15,1670,0,10699
08/28/2014,H (Mar 15),17.25,17.59,17.10,17.20,17.20,-0.05,1693,0,10970
08/29/2014,H (Mar 15),17.15,17.30,17.07,17.20,17.20,0.00,1920,0,11050
09/02/2014,H (Mar 15),17.13,17.27,17.10,17.25,17.25,0.05,1256,0,11441
09/03/2014,H (Mar 15),17.24,17.25,17.05,17.20,17.20,-0.05,2439,0,12116
09/04/2014,H (Mar 15),17.15,17.25,16.95,17.15,17.10,-0.10,1436,0,12437
09/05/2014,H (Mar 15),17.10,17.25,16.87,16.90,16.90,-0.20,1861,0,12738
09/08/2014,H (Mar 15),16.94,17.05,16.85,16.90,16.90,0.00,878,0,12861
09/09/2014,H (Mar 15),16.85,17.10,16.85,17.05,17.05,0.15,1860,0,13317
09/10/2014,H (Mar 15),17.00,17.20,16.89,17.02,17.05,0.00,2372,0,13808
09/11/2014,H (Mar 15),17.00,17.24,16.97,17.05,17.05,0.00,1716,0,14285
09/12/2014,H (Mar 15),17.05,17.35,17.00,17.20,17.20,0.15,1570,0,14526
09/15/2014,H (Mar 15),17.26,17.45,17.10,17.45,17.45,0.25,2068,0,15004
09/16/2014,H (Mar 15),17.45,17.48,16.98,17.10,17.10,-0.35,4660,0,15914
09/17/2014,H (Mar 15),17.00,17.17,16.85,17.10,17.10,0.00,4814,0,17140
09/18/2014,H (Mar 15),17.05,17.08,16.95,17.00,17.00,-0.10,4229,0,17470
09/19/2014,H (Mar 15),17.01,17.18,16.90,17.10,17.10,0.10,4582,0,18295
09/22/2014,H (Mar 15),17.13,17.30,17.05,17.25,17.30,0.20,5113,0,18576
09/23/2014,H (Mar 15),17.25,17.65,17.20,17.60,17.65,0.35,4401,0,19437
09/24/2014,H (Mar 15),17.65,17.65,17.30,17.45,17.45,-0.20,4399,0,20365
09/25/2014,H (Mar 15),17.43,17.89,17.35,17.70,17.75,0.30,6734,0,20907
09/26/2014,H (Mar 15),17.75,17.83,17.45,17.65,17.70,-0.05,5795,0,21730
09/29/2014,H (Mar 15),17.70,18.15,17.62,18.10,18.15,0.45,4876,0,22203
09/30/2014,H (Mar 15),18.10,18.25,17.90,18.20,18.25,0.10,2281,0,22363
10/01/2014,H (Mar 15),18.17,18.65,18.05,18.62,18.65,0.40,6019,0,23018
10/02/2014,H (Mar 15),18.59,18.73,18.23,18.45,18.50,-0.15,6604,0,23906
10/03/2014,H (Mar 15),18.45,18.50,17.65,17.70,17.70,-0.80,7920,0,25647
10/06/2014,H (Mar 15),17.75,18.00,17.49,17.95,18.00,0.30,3910,0,25997
10/07/2014,H (Mar 15),18.00,18.64,18.00,18.60,18.65,0.65,9467,0,26392
10/08/2014,H (Mar 15),18.66,18.66,17.65,17.65,17.65,-1.00,7987,59,26815
10/09/2014,H (Mar 15),17.63,18.48,17.59,18.40,18.40,0.75,9985,0,26800
10/10/2014,H (Mar 15),18.40,19.45,18.15,19.43,19.45,1.05,12375,0,27254
10/13/2014,H (Mar 15),19.25,20.40,18.95,20.35,20.40,0.95,13494,0,28174
10/14/2014,H (Mar 15),20.38,20.42,19.33,19.70,19.70,-0.70,14990,144,28624
10/15/2014,H (Mar 15),19.60,21.17,19.40,20.85,20.90,1.20,14798,0,29023
