Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
07/25/2011,H (Mar 12),24.00,24.00,23.95,24.00,24.05,0.00,102,0,101
07/26/2011,H (Mar 12),24.05,24.05,23.85,23.85,24.05,0.00,15,0,116
07/27/2011,H (Mar 12),24.20,24.75,24.12,24.69,24.65,0.60,246,0,250
07/28/2011,H (Mar 12),24.65,24.75,24.14,24.65,24.65,0.00,220,0,360
07/29/2011,H (Mar 12),24.80,24.95,24.10,24.10,24.05,-0.60,510,0,510
08/01/2011,H (Mar 12),23.63,24.25,23.50,23.78,23.80,-0.25,107,0,505
08/02/2011,H (Mar 12),24.03,24.45,23.65,24.43,24.40,0.60,127,0,578
08/03/2011,H (Mar 12),24.25,24.93,24.04,24.17,24.30,-0.10,237,0,622
08/04/2011,H (Mar 12),24.55,25.76,23.85,25.76,25.60,1.30,573,0,833
08/05/2011,H (Mar 12),25.15,27.65,25.10,26.00,26.10,0.50,202,0,841
08/08/2011,H (Mar 12),26.45,28.00,26.16,27.40,27.50,1.40,225,0,948
08/09/2011,H (Mar 12),27.30,27.40,25.97,25.97,26.00,-1.50,197,0,966
08/10/2011,H (Mar 12),27.45,28.00,27.00,28.00,27.80,1.80,31,0,971
08/11/2011,H (Mar 12),28.05,28.10,27.30,27.33,27.35,-0.45,28,0,971
08/12/2011,H (Mar 12),26.73,27.15,26.73,27.00,27.00,-0.35,147,0,1029
08/15/2011,H (Mar 12),26.50,26.50,26.25,26.32,25.95,-1.05,64,0,1053
08/16/2011,H (Mar 12),26.44,26.52,26.05,26.10,26.15,0.20,39,0,1047
08/17/2011,H (Mar 12),25.90,26.40,25.90,26.30,26.30,0.15,202,0,1178
08/18/2011,H (Mar 12),27.15,29.10,27.15,29.00,29.05,2.75,393,0,1317
08/19/2011,H (Mar 12),29.80,30.25,28.50,29.60,29.65,0.60,688,0,1647
08/22/2011,H (Mar 12),29.05,30.10,28.75,29.80,29.85,0.20,695,0,2040
08/23/2011,H (Mar 12),29.00,30.05,29.00,29.75,29.80,-0.05,512,0,2245
08/24/2011,H (Mar 12),29.90,30.30,29.15,30.30,30.35,0.55,565,0,2488
08/25/2011,H (Mar 12),30.05,31.00,29.45,30.90,30.95,0.60,652,0,2607
08/26/2011,H (Mar 12),31.20,31.55,29.95,30.65,30.70,-0.25,587,0,2831
08/29/2011,H (Mar 12),29.95,30.20,29.65,29.90,29.95,-0.75,260,0,2912
08/30/2011,H (Mar 12),30.10,30.70,29.80,30.65,30.65,0.70,540,0,3171
08/31/2011,H (Mar 12),30.10,30.30,29.75,30.00,30.05,-0.60,580,0,3199
09/01/2011,H (Mar 12),29.75,30.30,29.50,30.26,30.30,0.25,436,0,3358
09/02/2011,H (Mar 12),30.60,30.90,29.59,30.60,30.70,0.40,419,0,3433
09/06/2011,H (Mar 12),30.70,31.85,30.70,31.15,31.20,0.50,825,43,3668
09/07/2011,H (Mar 12),30.55,30.80,30.35,30.40,30.40,-0.80,750,0,3888
09/08/2011,H (Mar 12),30.49,30.90,30.20,30.80,30.80,0.40,700,0,4048
09/09/2011,H (Mar 12),30.95,32.26,30.90,31.85,31.90,1.10,983,0,4554
09/12/2011,H (Mar 12),32.90,33.05,31.95,32.20,32.15,0.25,1238,0,4927
09/13/2011,H (Mar 12),32.20,32.60,32.00,32.15,32.15,0.00,1450,0,5551
