Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
01/12/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/13/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/14/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/15/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/19/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/20/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/21/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/22/2010,U (Sep 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/25/2010,U (Sep 10),0.00,0.00,0.00,0.00,25.15,25.15,0,0,0
01/26/2010,U (Sep 10),25.00,25.30,25.00,25.30,25.30,0.15,4,0,4
01/27/2010,U (Sep 10),25.35,25.45,25.20,25.20,25.20,-0.10,13,0,7
01/28/2010,U (Sep 10),25.30,25.35,25.15,25.20,25.20,0.00,17,0,21
01/29/2010,U (Sep 10),25.05,25.35,25.05,25.35,25.40,0.20,11,0,25
02/01/2010,U (Sep 10),25.05,25.10,25.05,25.10,25.15,-0.25,4,0,29
02/02/2010,U (Sep 10),24.90,25.00,24.90,25.00,25.05,-0.10,17,0,38
02/03/2010,U (Sep 10),25.10,25.10,24.95,25.05,25.10,0.05,7,0,39
02/04/2010,U (Sep 10),25.40,25.75,25.40,25.75,25.95,0.85,19,0,31
02/05/2010,U (Sep 10),25.90,26.25,25.90,26.10,26.10,0.15,22,0,34
02/08/2010,U (Sep 10),26.10,26.20,26.00,26.20,26.35,0.25,15,0,41
02/09/2010,U (Sep 10),25.95,26.20,25.85,26.15,26.15,-0.20,16,0,45
02/10/2010,U (Sep 10),0.00,0.00,0.00,0.00,26.20,0.05,0,0,45
02/11/2010,U (Sep 10),26.25,26.25,26.00,26.00,26.05,-0.15,5,0,47
02/12/2010,U (Sep 10),26.25,26.50,26.00,26.05,26.10,0.05,20,0,58
02/16/2010,U (Sep 10),25.65,25.70,25.50,25.50,25.50,-0.60,15,0,68
02/17/2010,U (Sep 10),25.25,25.35,25.20,25.20,25.20,-0.30,7,0,73
02/18/2010,U (Sep 10),25.35,25.35,25.00,25.00,25.05,-0.15,41,0,103
02/19/2010,U (Sep 10),25.20,25.20,24.55,24.55,24.60,-0.45,157,0,187
02/22/2010,U (Sep 10),24.25,24.45,24.25,24.35,24.40,-0.20,46,0,222
02/23/2010,U (Sep 10),24.45,24.65,24.30,24.45,24.50,0.10,141,0,303
02/24/2010,U (Sep 10),24.60,24.60,24.30,24.30,24.35,-0.15,113,0,271
02/25/2010,U (Sep 10),24.55,24.70,24.25,24.35,24.45,0.10,92,0,309
02/26/2010,U (Sep 10),24.25,24.40,24.25,24.25,24.30,-0.15,24,0,321
03/01/2010,U (Sep 10),24.30,24.65,24.15,24.20,24.25,-0.05,53,0,315
03/02/2010,U (Sep 10),24.15,24.25,23.99,24.10,24.10,-0.15,50,0,341
03/03/2010,U (Sep 10),24.10,24.10,23.75,23.90,23.90,-0.20,124,0,391
03/04/2010,U (Sep 10),23.95,24.00,23.85,23.90,23.90,0.00,13,0,389
03/05/2010,U (Sep 10),23.50,23.70,23.50,23.65,23.65,-0.25,78,0,426
03/08/2010,U (Sep 10),23.40,23.60,23.40,23.55,23.50,-0.15,45,0,437
03/09/2010,U (Sep 10),23.50,23.55,23.35,23.45,23.45,-0.05,129,0,514
03/10/2010,U (Sep 10),23.49,23.95,23.35,23.85,24.10,0.65,108,0,564
03/11/2010,U (Sep 10),23.65,24.05,23.65,24.00,24.00,-0.10,50,0,562
03/12/2010,U (Sep 10),23.90,23.95,23.80,23.80,23.75,-0.25,382,0,861
03/15/2010,U (Sep 10),23.70,24.05,23.50,23.95,23.95,0.20,130,0,889
