Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
03/20/2012,Z (Dec 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/21/2012,Z (Dec 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/22/2012,Z (Dec 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/23/2012,Z (Dec 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/26/2012,Z (Dec 12),0.00,0.00,0.00,0.00,26.05,26.05,0,0,0
03/27/2012,Z (Dec 12),25.65,26.20,25.60,26.20,26.30,0.25,119,0,106
03/28/2012,Z (Dec 12),26.00,26.56,25.92,26.20,26.25,-0.05,75,0,174
03/29/2012,Z (Dec 12),25.90,26.45,25.90,26.05,26.05,-0.20,229,0,311
03/30/2012,Z (Dec 12),25.81,25.81,25.50,25.70,25.60,-0.45,24,0,318
04/02/2012,Z (Dec 12),25.50,25.65,25.38,25.56,25.55,-0.05,9,0,321
04/03/2012,Z (Dec 12),25.65,26.00,25.43,25.59,25.55,0.00,441,0,626
04/04/2012,Z (Dec 12),25.75,26.10,25.64,25.73,25.70,0.15,285,0,867
04/05/2012,Z (Dec 12),25.85,25.95,25.54,25.95,25.95,0.25,144,0,941
04/09/2012,Z (Dec 12),26.30,26.55,26.15,26.55,26.45,0.50,324,0,1198
04/10/2012,Z (Dec 12),26.50,27.55,26.45,27.45,27.35,0.90,93,0,1262
04/11/2012,Z (Dec 12),27.26,27.45,26.85,27.45,27.50,0.15,129,0,1328
04/12/2012,Z (Dec 12),27.51,27.51,26.35,26.35,26.25,-1.25,265,0,1566
04/13/2012,Z (Dec 12),26.59,27.20,26.59,27.20,27.20,0.95,19,0,1577
04/16/2012,Z (Dec 12),26.96,27.20,26.55,26.85,26.85,-0.35,67,0,1594
04/17/2012,Z (Dec 12),26.84,26.84,26.10,26.45,26.50,-0.35,253,0,1779
04/18/2012,Z (Dec 12),26.70,26.70,26.29,26.67,26.70,0.20,472,0,2176
04/19/2012,Z (Dec 12),26.40,26.80,26.23,26.55,26.60,-0.10,251,0,2388
04/20/2012,Z (Dec 12),26.15,26.30,25.98,26.10,26.15,-0.45,237,0,2578
04/23/2012,Z (Dec 12),27.05,27.05,26.55,26.70,26.75,0.60,168,0,2703
04/24/2012,Z (Dec 12),26.43,26.70,26.35,26.55,26.60,-0.15,294,0,2925
04/25/2012,Z (Dec 12),26.00,26.31,25.73,25.75,25.80,-0.80,448,0,3174
04/26/2012,Z (Dec 12),25.66,25.95,25.35,25.54,25.50,-0.30,76,0,3202
