Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
08/22/2011,K (May 12),0.00,0.00,0.00,0.00,30.00,0.00,0,0,0
08/23/2011,K (May 12),0.00,0.00,0.00,0.00,30.00,0.00,0,0,0
08/24/2011,K (May 12),24.75,24.75,24.75,24.75,29.15,-0.85,1,0,1
08/25/2011,K (May 12),30.50,30.70,30.41,30.70,30.65,1.50,12,0,11
08/26/2011,K (May 12),30.76,30.76,30.15,30.20,30.70,0.05,25,0,34
08/29/2011,K (May 12),29.95,30.16,29.80,29.93,29.85,-0.85,8,0,40
08/30/2011,K (May 12),30.39,30.50,29.31,30.45,30.30,0.45,136,0,64
08/31/2011,K (May 12),29.94,30.24,29.94,30.21,30.10,-0.20,9,0,64
09/01/2011,K (May 12),30.08,30.38,29.93,30.23,30.25,0.15,45,0,89
09/02/2011,K (May 12),32.11,32.11,30.30,30.50,30.55,0.30,59,0,103
09/06/2011,K (May 12),31.62,31.62,31.09,31.36,31.10,0.55,59,0,145
09/07/2011,K (May 12),30.55,30.60,30.35,30.35,30.35,-0.75,70,0,179
09/08/2011,K (May 12),30.44,30.70,30.37,30.70,30.65,0.30,15,0,181
09/09/2011,K (May 12),31.30,32.00,31.30,31.70,31.60,0.95,73,0,220
09/12/2011,K (May 12),31.90,32.75,31.70,32.00,31.80,0.20,313,0,505
09/13/2011,K (May 12),31.79,32.10,31.78,31.91,31.95,0.15,44,0,519
09/14/2011,K (May 12),31.73,32.07,31.33,31.60,31.65,-0.30,72,0,533
09/15/2011,K (May 12),31.26,31.42,31.03,31.16,31.15,-0.50,38,0,533
09/16/2011,K (May 12),30.96,31.40,30.90,30.98,31.00,-0.15,27,0,536
09/19/2011,K (May 12),31.95,31.95,31.39,31.39,31.55,0.55,43,0,548
09/20/2011,K (May 12),31.45,32.10,30.85,31.14,31.40,-0.15,19,0,545
09/21/2011,K (May 12),31.25,32.20,31.15,32.10,32.05,0.65,368,0,811
09/22/2011,K (May 12),33.34,33.50,32.53,32.82,32.90,0.85,285,0,980
09/23/2011,K (May 12),33.00,33.25,32.75,33.02,33.10,0.20,63,0,989
09/26/2011,K (May 12),32.90,33.14,32.50,32.50,32.50,-0.60,91,0,1011
09/27/2011,K (May 12),32.00,32.40,31.75,32.21,32.15,-0.35,127,0,1059
09/28/2011,K (May 12),32.10,32.83,32.05,32.80,32.85,0.70,484,0,1422
09/29/2011,K (May 12),32.40,33.29,32.15,32.50,32.55,-0.30,233,0,1487
09/30/2011,K (May 12),33.25,33.65,32.70,33.65,33.70,1.15,249,0,1589
10/03/2011,K (May 12),33.86,34.71,33.70,34.65,34.65,0.95,139,0,1596
10/04/2011,K (May 12),35.42,35.48,33.60,33.60,33.50,-1.15,88,0,1619
10/05/2011,K (May 12),33.70,33.70,33.25,33.35,33.35,-0.15,15,0,1619
10/06/2011,K (May 12),33.50,33.55,33.20,33.34,33.25,-0.10,31,0,1619
10/07/2011,K (May 12),32.85,33.73,32.52,33.50,33.40,0.15,44,0,1620
10/10/2011,K (May 12),32.69,32.90,32.15,32.15,32.25,-1.15,75,0,1623
10/11/2011,K (May 12),32.40,32.40,32.15,32.21,32.20,-0.05,12,0,1625
10/12/2011,K (May 12),31.95,32.04,30.98,31.25,31.20,-1.00,103,0,1650
10/13/2011,K (May 12),31.40,31.73,31.00,31.16,31.10,-0.10,152,0,1692
10/14/2011,K (May 12),30.63,30.95,30.20,30.20,30.30,-0.80,230,0,1695
10/17/2011,K (May 12),30.75,31.53,30.71,31.53,31.55,1.25,201,0,1809
10/18/2011,K (May 12),31.50,31.73,30.25,30.80,31.00,-0.55,101,0,1831
10/19/2011,K (May 12),30.75,32.10,30.75,32.00,32.00,1.00,428,0,2018
10/20/2011,K (May 12),31.71,32.53,31.60,31.95,32.00,0.00,348,0,2069
10/21/2011,K (May 12),31.75,31.75,30.75,30.90,30.85,-1.15,344,0,2199
10/24/2011,K (May 12),30.85,30.85,29.95,30.10,30.10,-0.75,344,0,2283
10/25/2011,K (May 12),30.90,31.00,30.15,30.80,30.80,0.70,970,0,2994
10/26/2011,K (May 12),30.62,31.00,29.85,30.00,30.05,-0.75,395,0,3146
10/27/2011,K (May 12),29.29,29.29,27.59,27.65,27.65,-2.40,606,0,3356
