Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
11/10/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/11/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/12/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/15/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/16/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/17/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/18/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/19/2010,N (Jul 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/22/2010,N (Jul 11),27.35,27.40,27.30,27.30,27.30,27.30,17,0,14
11/23/2010,N (Jul 11),27.70,27.95,27.65,27.75,27.80,0.50,68,0,59
11/24/2010,N (Jul 11),27.39,27.45,27.28,27.43,27.45,-0.35,70,0,109
11/26/2010,N (Jul 11),27.80,28.00,27.75,28.00,28.05,0.60,79,0,92
11/29/2010,N (Jul 11),27.80,28.31,27.80,28.05,28.05,0.00,214,0,195
11/30/2010,N (Jul 11),28.50,28.89,28.40,28.75,28.75,0.70,238,0,294
12/01/2010,N (Jul 11),28.05,28.25,27.75,28.25,28.25,-0.50,47,0,309
12/02/2010,N (Jul 11),28.05,28.05,27.36,27.45,27.50,-0.75,130,0,353
12/03/2010,N (Jul 11),27.80,27.80,26.99,27.00,27.00,-0.50,71,0,372
12/06/2010,N (Jul 11),27.10,27.15,26.70,26.86,26.85,-0.15,323,0,601
12/07/2010,N (Jul 11),26.40,26.95,26.30,26.95,26.95,0.10,246,0,748
12/08/2010,N (Jul 11),26.60,26.76,26.20,26.30,26.30,-0.65,155,0,814
12/09/2010,N (Jul 11),26.25,26.50,26.04,26.04,26.05,-0.25,415,0,1071
12/10/2010,N (Jul 11),26.05,26.05,25.65,25.66,25.70,-0.35,169,0,1177
12/13/2010,N (Jul 11),25.40,25.75,25.40,25.75,25.70,0.00,136,0,1246
12/14/2010,N (Jul 11),25.60,25.85,25.45,25.65,25.65,-0.05,155,0,1311
12/15/2010,N (Jul 11),25.50,25.90,25.50,25.80,25.80,0.15,20,0,1316
12/16/2010,N (Jul 11),25.70,25.75,25.55,25.65,25.65,-0.15,68,0,1351
12/17/2010,N (Jul 11),25.70,25.75,25.45,25.55,25.50,-0.15,68,0,1354
12/20/2010,N (Jul 11),25.30,25.50,25.30,25.40,25.40,-0.10,141,0,1470
12/21/2010,N (Jul 11),25.35,25.35,25.24,25.30,25.30,-0.10,84,0,1541
12/22/2010,N (Jul 11),25.15,25.35,25.15,25.30,25.30,0.00,180,0,1647
12/23/2010,N (Jul 11),25.30,25.70,25.30,25.40,25.50,0.20,146,0,1753
12/27/2010,N (Jul 11),25.75,26.05,25.75,25.85,25.90,0.40,2102,0,3814
12/28/2010,N (Jul 11),26.05,26.05,25.75,25.90,25.80,-0.10,255,0,2973
12/29/2010,N (Jul 11),25.86,25.95,25.80,25.85,25.85,0.05,467,0,4274
12/30/2010,N (Jul 11),25.95,26.00,25.84,25.95,26.00,0.15,439,0,4441
12/31/2010,N (Jul 11),26.05,26.25,26.03,26.25,26.30,0.30,731,0,4879
01/03/2011,N (Jul 11),25.97,26.00,25.55,26.00,25.95,-0.35,708,47,5223
01/04/2011,N (Jul 11),25.84,26.05,25.70,25.75,25.75,-0.20,1032,0,5687
01/05/2011,N (Jul 11),25.85,25.85,25.40,25.50,25.45,-0.30,296,0,5785
01/06/2011,N (Jul 11),25.40,25.55,25.20,25.50,25.45,0.00,1353,0,6717
01/07/2011,N (Jul 11),25.45,25.95,25.18,25.65,25.60,0.15,1438,0,7344
01/10/2011,N (Jul 11),25.81,25.90,25.55,25.80,25.75,0.15,961,0,7765
01/11/2011,N (Jul 11),25.70,25.70,25.40,25.50,25.50,-0.25,601,0,7794
01/12/2011,N (Jul 11),25.27,25.27,24.90,25.15,25.15,-0.35,823,0,8087
01/13/2011,N (Jul 11),25.05,25.15,24.75,24.90,24.90,-0.25,450,0,8314
01/14/2011,N (Jul 11),24.90,24.90,24.25,24.40,24.40,-0.50,648,0,8517
01/18/2011,N (Jul 11),24.45,24.45,23.80,24.05,24.00,-0.40,527,0,8666
01/19/2011,N (Jul 11),24.00,24.70,24.00,24.55,24.60,0.60,1167,0,8962
01/20/2011,N (Jul 11),24.65,24.80,24.25,24.40,24.40,-0.20,706,52,9058
01/21/2011,N (Jul 11),24.17,24.53,23.95,24.30,24.35,-0.05,780,0,9162
01/24/2011,N (Jul 11),24.65,24.65,24.00,24.15,24.15,-0.20,752,0,9501
01/25/2011,N (Jul 11),24.25,24.30,23.90,23.95,23.95,-0.20,1097,0,9911
01/26/2011,N (Jul 11),23.90,23.90,23.34,23.45,23.40,-0.55,1223,0,10487
01/27/2011,N (Jul 11),23.40,23.40,23.00,23.15,23.15,-0.25,1859,0,11398
01/28/2011,N (Jul 11),23.10,23.99,22.80,23.95,23.90,0.75,1980,0,12303
01/31/2011,N (Jul 11),23.50,23.70,23.44,23.50,23.50,-0.40,1244,0,12830
02/01/2011,N (Jul 11),23.50,23.50,22.60,22.80,22.75,-0.75,1471,0,13336
02/02/2011,N (Jul 11),22.70,22.80,22.55,22.70,22.70,-0.05,2062,0,14384
02/03/2011,N (Jul 11),22.85,22.95,22.50,22.60,22.60,-0.10,558,0,14457
02/04/2011,N (Jul 11),22.35,22.55,22.20,22.35,22.30,-0.30,1307,0,14816
02/07/2011,N (Jul 11),22.15,22.15,21.83,21.90,21.95,-0.35,1230,0,15114
02/08/2011,N (Jul 11),21.95,22.11,21.63,21.65,21.65,-0.30,1591,0,15152
02/09/2011,N (Jul 11),21.75,21.80,21.40,21.60,21.60,-0.05,942,25,15356
02/10/2011,N (Jul 11),21.79,21.95,21.26,21.27,21.30,-0.30,1285,0,15087
02/11/2011,N (Jul 11),21.45,21.50,21.02,21.10,21.15,-0.15,1225,0,15320
02/14/2011,N (Jul 11),21.07,21.15,21.00,21.05,21.10,-0.05,276,0,15390
02/15/2011,N (Jul 11),21.14,21.30,21.03,21.20,21.25,0.15,987,0,15652
02/16/2011,N (Jul 11),21.00,21.40,20.95,21.40,21.40,0.15,1755,0,16422
02/17/2011,N (Jul 11),21.43,21.70,21.40,21.70,21.70,0.30,1521,0,16780
02/18/2011,N (Jul 11),21.58,22.25,21.55,21.96,21.95,0.25,2687,0,17501
02/22/2011,N (Jul 11),22.65,23.47,22.34,23.20,23.20,1.25,4202,0,19065
02/23/2011,N (Jul 11),22.85,24.00,22.85,23.75,23.80,0.60,3104,0,19674
02/24/2011,N (Jul 11),23.90,24.42,23.50,23.75,23.75,-0.05,2308,0,20029
02/25/2011,N (Jul 11),23.70,23.70,23.00,23.10,23.10,-0.65,1244,0,20344
02/28/2011,N (Jul 11),22.85,22.90,22.45,22.65,22.60,-0.50,1629,0,20651
03/01/2011,N (Jul 11),22.53,23.60,22.50,23.45,23.45,0.85,2747,0,20378
03/02/2011,N (Jul 11),23.55,23.83,23.10,23.50,23.45,0.00,2063,0,20712
03/03/2011,N (Jul 11),22.94,23.00,22.75,22.85,22.85,-0.60,1218,0,20730
03/04/2011,N (Jul 11),22.85,23.55,22.70,23.10,23.15,0.30,2227,0,21105
03/07/2011,N (Jul 11),22.95,23.82,22.75,23.60,23.65,0.50,2703,0,21516
03/08/2011,N (Jul 11),23.55,23.92,23.30,23.60,23.55,-0.10,1687,0,21822
03/09/2011,N (Jul 11),23.42,24.02,23.42,23.73,23.75,0.20,2938,0,23519
03/10/2011,N (Jul 11),23.90,24.45,23.90,24.40,24.40,0.65,2992,0,24302
03/11/2011,N (Jul 11),24.50,24.70,23.85,24.15,24.05,-0.35,2319,0,24373
03/14/2011,N (Jul 11),24.50,24.65,24.00,24.20,24.25,0.20,2243,0,25112
03/15/2011,N (Jul 11),24.88,25.89,24.58,24.75,24.75,0.50,4534,0,25425
03/16/2011,N (Jul 11),24.58,26.80,24.53,25.75,25.80,1.05,7347,0,25899
03/17/2011,N (Jul 11),25.03,25.30,24.70,24.99,25.00,-0.80,2171,0,25766
03/18/2011,N (Jul 11),24.60,24.64,24.15,24.18,24.20,-0.80,3678,0,26080
03/21/2011,N (Jul 11),23.61,23.65,23.00,23.05,23.05,-1.15,2685,0,26425
03/22/2011,N (Jul 11),23.19,23.25,22.95,23.10,23.10,0.05,2207,0,25653
03/23/2011,N (Jul 11),23.15,23.50,22.67,22.80,22.80,-0.30,2370,0,25701
03/24/2011,N (Jul 11),22.64,22.70,22.35,22.45,22.45,-0.35,2203,0,25673
03/25/2011,N (Jul 11),22.35,22.65,22.15,22.45,22.55,0.10,2118,0,25424
03/28/2011,N (Jul 11),22.25,22.85,22.25,22.70,22.75,0.20,2164,0,24845
03/29/2011,N (Jul 11),22.66,22.87,22.20,22.25,22.25,-0.50,1889,0,24422
03/30/2011,N (Jul 11),22.05,22.15,21.90,21.95,21.95,-0.30,1938,0,23867
03/31/2011,N (Jul 11),22.05,22.16,21.85,22.00,22.00,0.05,2115,0,23802
04/01/2011,N (Jul 11),21.60,22.05,21.42,21.95,21.95,-0.05,2094,0,23563
