Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
08/11/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/12/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/13/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/16/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/17/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/18/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/19/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/20/2010,J (Apr 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
08/23/2010,J (Apr 11),32.75,32.80,32.75,32.80,32.95,32.95,2,0,2
08/24/2010,J (Apr 11),33.80,33.85,33.50,33.66,33.70,0.75,25,0,8
08/25/2010,J (Apr 11),34.10,34.10,33.45,33.45,33.25,-0.45,16,0,6
08/26/2010,J (Apr 11),33.26,33.85,32.98,33.50,33.55,0.30,118,0,78
08/27/2010,J (Apr 11),33.50,33.75,32.70,32.70,32.60,-0.95,32,0,82
08/30/2010,J (Apr 11),32.75,33.10,32.72,33.10,33.10,0.50,33,0,85
08/31/2010,J (Apr 11),33.15,33.25,33.15,33.20,33.30,0.20,40,0,92
09/01/2010,J (Apr 11),32.95,32.95,32.70,32.75,32.80,-0.50,31,0,94
09/02/2010,J (Apr 11),32.70,32.70,32.45,32.50,32.50,-0.30,75,0,98
09/03/2010,J (Apr 11),32.20,32.30,32.00,32.00,32.05,-0.45,44,0,103
09/07/2010,J (Apr 11),32.15,32.27,32.10,32.27,32.25,0.20,69,0,165
09/08/2010,J (Apr 11),32.20,32.20,32.15,32.15,32.15,-0.10,39,0,200
09/09/2010,J (Apr 11),32.05,32.05,31.80,31.81,31.90,-0.25,30,0,197
09/10/2010,J (Apr 11),31.85,31.90,31.82,31.85,31.85,-0.05,40,0,216
09/13/2010,J (Apr 11),31.65,31.75,31.40,31.40,31.45,-0.40,63,0,212
09/14/2010,J (Apr 11),31.45,31.45,31.30,31.40,31.45,0.00,262,0,407
09/15/2010,J (Apr 11),31.70,31.70,31.40,31.45,31.45,0.00,134,0,437
09/16/2010,J (Apr 11),31.60,31.70,31.45,31.45,31.50,0.05,63,0,482
09/17/2010,J (Apr 11),31.55,31.75,31.55,31.65,31.65,0.15,66,0,537
09/20/2010,J (Apr 11),31.65,31.65,31.40,31.50,31.50,-0.15,171,10,650
09/21/2010,J (Apr 11),31.50,31.60,31.30,31.50,31.50,0.00,73,0,695
09/22/2010,J (Apr 11),31.55,31.74,31.45,31.70,31.70,0.20,178,0,790
09/23/2010,J (Apr 11),31.93,32.15,31.75,32.15,32.10,0.40,147,0,903
09/24/2010,J (Apr 11),31.65,31.90,31.45,31.55,31.60,-0.50,182,0,1000
09/27/2010,J (Apr 11),31.55,31.65,31.53,31.65,31.65,0.05,126,0,1034
09/28/2010,J (Apr 11),31.65,31.85,31.50,31.65,31.65,0.00,74,0,1029
09/29/2010,J (Apr 11),31.65,32.05,31.65,32.05,32.05,0.40,164,0,1071
09/30/2010,J (Apr 11),31.85,32.55,31.80,32.45,32.50,0.45,183,40,1062
10/01/2010,J (Apr 11),32.30,32.60,32.20,32.25,32.25,-0.25,206,0,1108
10/04/2010,J (Apr 11),32.30,32.55,32.20,32.40,32.40,0.15,158,0,1182
10/05/2010,J (Apr 11),32.10,32.15,31.73,31.85,31.80,-0.60,232,0,1289
10/06/2010,J (Apr 11),31.80,31.90,31.65,31.80,31.75,-0.05,492,0,1632
10/07/2010,J (Apr 11),31.59,32.00,31.59,31.75,31.70,-0.05,538,58,1922
10/08/2010,J (Apr 11),31.67,31.80,31.40,31.45,31.45,-0.25,444,0,2097
10/11/2010,J (Apr 11),31.40,31.40,30.85,30.90,30.90,-0.55,311,0,2201
10/12/2010,J (Apr 11),31.05,31.20,30.15,30.45,30.45,-0.45,490,103,2314
10/13/2010,J (Apr 11),30.15,30.15,29.40,29.65,29.65,-0.80,719,0,2696
10/14/2010,J (Apr 11),29.75,30.35,29.70,30.20,30.20,0.55,801,0,3322
10/15/2010,J (Apr 11),30.00,30.65,29.85,29.95,29.90,-0.30,444,0,3458
10/18/2010,J (Apr 11),30.05,30.05,29.48,29.80,29.75,-0.15,436,0,3467
10/19/2010,J (Apr 11),30.06,30.40,29.85,30.15,30.10,0.35,766,0,3852
10/20/2010,J (Apr 11),30.00,30.00,29.40,29.40,29.50,-0.60,642,0,3917
10/21/2010,J (Apr 11),29.40,29.45,28.90,29.10,29.10,-0.40,709,0,4151
10/22/2010,J (Apr 11),28.85,28.85,28.45,28.50,28.55,-0.55,267,0,4215
10/25/2010,J (Apr 11),28.25,28.30,27.94,28.20,28.20,-0.35,304,0,4264
10/26/2010,J (Apr 11),28.30,28.60,28.05,28.25,28.30,0.10,1604,0,4889
10/27/2010,J (Apr 11),28.45,28.75,28.10,28.35,28.30,0.00,546,0,4714
10/28/2010,J (Apr 11),27.90,28.25,27.85,28.05,28.10,-0.20,500,0,4886
10/29/2010,J (Apr 11),28.05,28.20,27.80,28.00,28.00,-0.10,424,0,5005
11/01/2010,J (Apr 11),27.75,28.15,27.55,27.95,28.00,0.00,209,0,5032
11/02/2010,J (Apr 11),27.80,27.80,27.49,27.50,27.55,-0.45,207,0,5045
11/03/2010,J (Apr 11),27.65,27.70,26.35,26.65,26.70,-0.85,589,0,5007
11/04/2010,J (Apr 11),26.25,26.25,25.25,25.80,25.80,-0.90,920,0,4951
11/05/2010,J (Apr 11),25.80,25.95,25.50,25.80,25.80,0.00,464,0,4753
11/08/2010,J (Apr 11),26.00,26.45,25.97,26.05,26.05,0.25,607,0,4799
11/09/2010,J (Apr 11),25.90,26.45,25.70,26.30,26.30,0.25,444,0,4708
11/10/2010,J (Apr 11),26.25,26.75,26.20,26.25,26.30,0.00,633,0,4817
11/11/2010,J (Apr 11),26.76,26.80,26.50,26.60,26.60,0.30,468,0,4848
