Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
03/14/2011,X (Nov 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/15/2011,X (Nov 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/16/2011,X (Nov 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/17/2011,X (Nov 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/18/2011,X (Nov 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
03/21/2011,X (Nov 11),23.95,23.95,23.95,23.95,23.95,23.95,1,0,1
03/22/2011,X (Nov 11),24.22,24.25,24.06,24.25,24.30,0.35,46,0,44
03/23/2011,X (Nov 11),24.32,24.40,23.98,24.15,24.10,-0.20,137,0,134
03/24/2011,X (Nov 11),23.84,24.00,23.65,24.00,24.00,-0.10,218,0,320
03/25/2011,X (Nov 11),23.84,24.35,23.79,24.35,24.35,0.35,550,0,783
03/28/2011,X (Nov 11),24.25,24.45,24.14,24.45,24.45,0.10,151,0,844
03/29/2011,X (Nov 11),24.45,24.49,24.10,24.15,24.15,-0.30,58,0,863
03/30/2011,X (Nov 11),23.89,23.95,23.75,23.85,23.85,-0.30,279,0,1076
03/31/2011,X (Nov 11),23.95,23.95,23.77,23.91,24.00,0.15,111,0,1145
04/01/2011,X (Nov 11),23.60,24.00,23.59,24.00,23.95,-0.05,224,0,1245
04/04/2011,X (Nov 11),24.00,24.05,23.80,23.90,23.90,-0.05,214,0,1363
04/05/2011,X (Nov 11),23.95,24.00,23.80,23.90,23.90,0.00,421,0,1661
04/06/2011,X (Nov 11),23.74,24.05,23.74,23.95,23.95,0.05,181,0,1798
04/07/2011,X (Nov 11),23.85,24.20,23.80,24.15,24.10,0.15,343,0,1978
04/08/2011,X (Nov 11),23.95,24.45,23.95,24.45,24.45,0.35,221,0,2058
04/11/2011,X (Nov 11),24.10,24.65,24.10,24.55,24.55,0.10,1123,0,2820
04/12/2011,X (Nov 11),24.75,24.90,24.35,24.55,24.55,0.00,788,0,3327
04/13/2011,X (Nov 11),24.35,24.65,24.34,24.53,24.55,0.00,795,0,3560
04/14/2011,X (Nov 11),24.76,24.76,24.40,24.55,24.50,-0.05,409,0,3796
04/15/2011,X (Nov 11),24.48,24.55,24.30,24.50,24.50,0.00,249,0,3756
04/18/2011,X (Nov 11),24.80,25.35,24.65,24.75,24.75,0.25,335,0,3891
04/19/2011,X (Nov 11),24.80,24.80,24.41,24.49,24.50,-0.25,388,0,4059
04/20/2011,X (Nov 11),24.20,24.35,23.95,24.30,24.30,-0.20,709,0,3941
04/21/2011,X (Nov 11),24.25,24.42,24.00,24.10,24.15,-0.15,775,24,4067
04/25/2011,X (Nov 11),23.95,24.05,23.75,24.05,24.05,-0.10,278,0,4120
04/26/2011,X (Nov 11),23.83,23.90,23.29,23.50,23.50,-0.55,3442,0,5125
04/27/2011,X (Nov 11),23.25,23.45,22.95,23.15,23.20,-0.30,5260,41,8321
04/28/2011,X (Nov 11),23.15,23.22,23.00,23.00,23.05,-0.15,5949,0,10607
04/29/2011,X (Nov 11),22.92,23.01,22.85,22.90,22.90,-0.15,3844,0,12692
05/02/2011,X (Nov 11),22.56,23.25,22.55,23.20,23.25,0.35,2255,0,12852
05/03/2011,X (Nov 11),23.25,23.55,23.15,23.40,23.45,0.20,2000,0,13173
05/04/2011,X (Nov 11),23.30,23.70,23.20,23.50,23.55,0.10,1953,0,13505
05/05/2011,X (Nov 11),23.64,23.81,23.40,23.60,23.65,0.10,1418,0,13933
05/06/2011,X (Nov 11),23.54,23.70,23.02,23.50,23.55,-0.10,2371,0,13931
05/09/2011,X (Nov 11),23.45,23.55,23.00,23.05,23.10,-0.45,787,0,13959
05/10/2011,X (Nov 11),22.97,23.10,22.55,22.60,22.60,-0.50,1201,0,13713
05/11/2011,X (Nov 11),22.65,23.25,22.64,22.85,22.90,0.30,1129,0,13889
05/12/2011,X (Nov 11),23.14,23.26,22.64,22.70,22.75,-0.15,1317,0,14297
05/13/2011,X (Nov 11),22.75,23.25,22.70,22.94,22.95,0.20,1527,387,14796
05/16/2011,X (Nov 11),23.15,23.25,22.70,23.05,23.10,0.15,1446,0,15285
05/17/2011,X (Nov 11),23.20,23.45,22.90,23.05,23.05,-0.05,1344,0,15077
05/18/2011,X (Nov 11),23.00,23.00,22.60,22.70,22.75,-0.30,844,0,14983
05/19/2011,X (Nov 11),22.79,22.95,22.60,22.85,22.85,0.10,2929,0,15432
05/20/2011,X (Nov 11),22.86,23.55,22.85,23.50,23.50,0.65,2317,0,16244
05/23/2011,X (Nov 11),23.73,23.90,23.45,23.74,23.75,0.25,1967,0,17093
05/24/2011,X (Nov 11),23.64,23.65,23.35,23.60,23.65,-0.10,1818,47,17399
05/25/2011,X (Nov 11),23.65,23.71,23.25,23.45,23.50,-0.15,1620,0,17843
05/26/2011,X (Nov 11),23.32,23.50,23.00,23.05,23.05,-0.45,1008,0,18049
05/27/2011,X (Nov 11),22.86,22.98,22.49,22.68,22.70,-0.35,1760,140,18563
05/31/2011,X (Nov 11),22.30,22.50,22.20,22.25,22.30,-0.40,910,0,18649
06/01/2011,X (Nov 11),22.26,22.90,22.20,22.90,22.90,0.60,1953,0,18827
06/02/2011,X (Nov 11),22.75,23.01,22.60,22.79,22.80,-0.10,847,46,18668
06/03/2011,X (Nov 11),23.15,23.35,22.60,22.95,22.95,0.15,1152,0,18738
06/06/2011,X (Nov 11),22.91,23.20,22.70,23.20,23.20,0.25,1736,0,18750
06/07/2011,X (Nov 11),23.05,23.10,22.65,23.00,23.05,-0.15,1760,0,18921
06/08/2011,X (Nov 11),23.15,23.16,22.68,23.10,23.15,0.10,2414,0,19744
06/09/2011,X (Nov 11),22.80,22.89,22.52,22.71,22.70,-0.45,793,0,19853
06/10/2011,X (Nov 11),22.70,23.20,22.65,23.13,23.15,0.45,2082,71,20459
06/13/2011,X (Nov 11),23.14,23.50,22.80,23.22,23.25,0.10,1136,0,20303
06/14/2011,X (Nov 11),23.20,23.20,22.45,22.58,22.55,-0.70,6678,0,23179
06/15/2011,X (Nov 11),22.80,23.55,22.76,23.43,23.45,0.90,3252,0,23116
06/16/2011,X (Nov 11),23.68,25.02,23.44,24.30,24.25,0.80,4910,0,24544
06/17/2011,X (Nov 11),24.10,24.40,23.69,24.05,24.05,-0.20,2898,0,22181
06/20/2011,X (Nov 11),24.37,24.45,23.50,23.60,23.55,-0.50,1751,0,21551
06/21/2011,X (Nov 11),23.28,23.49,23.03,23.32,23.30,-0.25,2340,0,20937
06/22/2011,X (Nov 11),23.20,23.65,22.79,23.62,23.65,0.35,2689,0,21130
06/23/2011,X (Nov 11),23.95,24.45,23.35,23.55,23.55,-0.10,3205,68,20990
06/24/2011,X (Nov 11),23.60,24.14,23.34,24.00,24.00,0.45,1351,0,21083
06/27/2011,X (Nov 11),23.95,24.05,23.44,23.80,23.75,-0.25,1780,0,21263
06/28/2011,X (Nov 11),23.55,23.70,23.25,23.45,23.40,-0.35,1222,0,21123
06/29/2011,X (Nov 11),23.08,23.30,22.95,23.05,23.05,-0.35,4654,0,20715
06/30/2011,X (Nov 11),22.75,22.95,22.33,22.53,22.55,-0.50,2351,0,18124
07/01/2011,X (Nov 11),22.40,22.42,21.25,21.57,21.55,-1.00,4023,0,18940
07/05/2011,X (Nov 11),21.55,21.68,21.32,21.55,21.60,0.05,1328,0,18580
07/06/2011,X (Nov 11),21.75,21.85,21.40,21.40,21.45,-0.15,1674,0,18783
07/07/2011,X (Nov 11),21.10,21.10,20.80,20.85,20.90,-0.55,2317,65,19218
07/08/2011,X (Nov 11),20.95,21.46,20.93,21.20,21.20,0.30,2165,0,19655
07/11/2011,X (Nov 11),21.80,22.27,21.60,22.00,22.05,0.85,3758,123,20084
07/12/2011,X (Nov 11),22.37,22.60,21.73,22.50,22.55,0.50,1768,0,20176
07/13/2011,X (Nov 11),22.35,22.70,21.90,22.55,22.55,0.00,1344,0,20383
07/14/2011,X (Nov 11),22.49,23.35,22.38,22.90,22.90,0.35,4966,0,21371
07/15/2011,X (Nov 11),22.90,23.30,22.45,22.50,22.55,-0.35,2587,0,20494
