Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
10/15/2009,M (Jun 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/16/2009,M (Jun 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/19/2009,M (Jun 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/20/2009,M (Jun 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/21/2009,M (Jun 10),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/22/2009,M (Jun 10),0.00,0.00,0.00,0.00,27.00,27.00,0,0,0
10/23/2009,M (Jun 10),26.80,27.00,26.80,27.00,27.05,0.05,3,0,3
10/26/2009,M (Jun 10),27.50,27.50,27.50,27.50,27.30,0.25,1,0,3
10/27/2009,M (Jun 10),27.45,27.45,27.20,27.35,27.30,0.00,25,0,27
10/28/2009,M (Jun 10),27.60,27.70,27.50,27.65,27.80,0.50,5,0,32
10/29/2009,M (Jun 10),27.00,27.00,27.00,27.00,27.10,-0.70,2,0,31
10/30/2009,M (Jun 10),27.85,28.00,27.85,28.00,28.20,1.10,11,0,41
11/02/2009,M (Jun 10),27.90,27.90,27.85,27.85,28.00,-0.20,4,0,43
11/03/2009,M (Jun 10),27.95,28.15,27.95,28.00,28.15,0.15,6,0,42
11/04/2009,M (Jun 10),27.35,27.85,27.35,27.85,27.95,-0.20,10,0,50
11/05/2009,M (Jun 10),27.55,27.55,27.45,27.45,27.55,-0.40,2,0,51
11/06/2009,M (Jun 10),27.45,27.45,27.40,27.40,27.40,-0.15,3,0,49
11/09/2009,M (Jun 10),27.45,27.45,26.80,26.90,26.95,-0.45,13,0,44
11/10/2009,M (Jun 10),26.85,27.15,26.80,27.05,27.05,0.10,30,0,66
11/11/2009,M (Jun 10),26.90,27.40,26.90,27.40,27.40,0.35,20,0,69
11/12/2009,M (Jun 10),27.60,27.95,27.60,27.85,27.90,0.50,62,0,114
11/13/2009,M (Jun 10),27.75,27.85,27.65,27.80,27.80,-0.10,39,0,136
11/16/2009,M (Jun 10),27.40,27.65,27.35,27.65,27.65,-0.15,33,0,155
11/17/2009,M (Jun 10),27.65,27.80,27.65,27.70,27.70,0.05,20,0,166
11/18/2009,M (Jun 10),27.80,27.85,27.65,27.73,27.70,0.00,13,0,171
11/19/2009,M (Jun 10),28.20,28.20,27.95,27.95,28.00,0.30,147,0,299
11/20/2009,M (Jun 10),28.05,28.15,27.90,27.90,27.95,-0.05,13,0,298
11/23/2009,M (Jun 10),27.70,27.70,27.55,27.55,27.65,-0.30,4,0,297
11/24/2009,M (Jun 10),27.45,27.60,27.45,27.55,27.60,-0.05,21,0,301
11/25/2009,M (Jun 10),27.55,27.65,27.40,27.40,27.45,-0.15,19,0,313
11/27/2009,M (Jun 10),28.25,28.25,28.00,28.15,28.15,0.70,18,0,316
11/30/2009,M (Jun 10),28.20,28.35,28.10,28.25,28.25,0.10,46,0,337
12/01/2009,M (Jun 10),27.70,27.75,27.70,27.70,27.70,-0.55,15,0,341
12/02/2009,M (Jun 10),27.70,27.80,27.60,27.80,27.80,0.10,26,0,359
12/03/2009,M (Jun 10),27.55,28.00,27.55,27.90,27.90,0.10,35,0,376
12/04/2009,M (Jun 10),27.45,28.05,27.45,27.90,27.90,0.00,27,0,394
12/07/2009,M (Jun 10),27.55,27.85,27.55,27.75,27.85,-0.05,13,0,401
12/08/2009,M (Jun 10),28.15,28.45,28.00,28.45,28.45,0.60,23,0,413
12/09/2009,M (Jun 10),28.45,28.65,28.40,28.40,28.35,-0.10,53,0,426
12/10/2009,M (Jun 10),28.30,28.35,28.20,28.25,28.25,-0.10,22,0,435
12/11/2009,M (Jun 10),28.30,28.40,28.20,28.30,28.20,-0.05,33,0,450
12/14/2009,M (Jun 10),28.05,28.20,28.05,28.10,28.15,-0.05,17,0,452
12/15/2009,M (Jun 10),28.25,28.25,27.90,27.90,27.95,-0.20,72,0,454
12/16/2009,M (Jun 10),27.85,27.93,27.65,27.65,27.70,-0.25,73,0,460
12/17/2009,M (Jun 10),27.95,27.95,27.85,27.91,27.90,0.20,24,0,465
12/18/2009,M (Jun 10),27.90,27.90,27.55,27.55,27.55,-0.35,54,0,486
12/21/2009,M (Jun 10),27.15,27.25,26.70,26.70,26.75,-0.80,128,0,588
12/22/2009,M (Jun 10),26.65,26.65,26.25,26.25,26.25,-0.50,86,0,617
12/23/2009,M (Jun 10),26.05,26.10,25.90,26.05,26.10,-0.15,60,0,646
12/24/2009,M (Jun 10),26.20,26.20,25.80,25.90,25.95,-0.15,71,0,705
12/28/2009,M (Jun 10),25.80,26.00,25.70,25.85,25.80,-0.15,25,0,705
12/29/2009,M (Jun 10),25.75,25.80,25.65,25.65,25.70,-0.10,39,0,707
12/30/2009,M (Jun 10),25.80,25.95,25.80,25.80,25.90,0.20,33,0,711
12/31/2009,M (Jun 10),25.95,26.45,25.95,26.45,26.30,0.40,56,0,732
01/04/2010,M (Jun 10),25.90,25.90,25.70,25.70,25.75,-0.55,139,0,844
01/05/2010,M (Jun 10),25.55,25.65,25.40,25.40,25.50,-0.25,69,0,876
01/06/2010,M (Jun 10),25.45,25.45,25.05,25.05,25.05,-0.45,49,0,874
01/07/2010,M (Jun 10),25.15,25.15,24.85,24.85,24.85,-0.20,64,0,904
01/08/2010,M (Jun 10),24.85,24.86,24.55,24.55,24.60,-0.25,164,0,987
01/11/2010,M (Jun 10),24.45,24.60,24.35,24.35,24.40,-0.20,87,0,1030
01/12/2010,M (Jun 10),24.65,24.75,24.35,24.40,24.45,0.05,551,0,1425
01/13/2010,M (Jun 10),24.05,24.60,24.05,24.40,24.40,-0.05,116,0,1405
01/14/2010,M (Jun 10),24.50,24.50,24.00,24.00,24.00,-0.40,861,0,1409
01/15/2010,M (Jun 10),24.20,24.60,24.20,24.30,24.35,0.35,71,0,1403
01/19/2010,M (Jun 10),24.20,24.20,23.70,23.75,23.80,-0.55,191,0,1510
01/20/2010,M (Jun 10),23.95,24.20,23.85,23.95,23.90,0.10,166,0,1570
01/21/2010,M (Jun 10),23.85,24.65,23.80,24.50,24.45,0.55,201,0,1639
01/22/2010,M (Jun 10),24.95,25.45,24.35,25.30,25.35,0.90,416,0,1842
01/25/2010,M (Jun 10),25.07,25.10,24.90,25.00,25.10,-0.25,117,0,1850
01/26/2010,M (Jun 10),25.30,25.30,24.85,25.30,25.30,0.20,222,0,1984
01/27/2010,M (Jun 10),25.35,25.50,25.10,25.10,25.10,-0.20,164,0,1872
01/28/2010,M (Jun 10),25.00,25.40,24.90,25.15,25.15,0.05,97,0,1895
01/29/2010,M (Jun 10),24.90,25.40,24.85,25.40,25.45,0.30,231,0,1967
02/01/2010,M (Jun 10),25.00,25.15,24.90,24.95,25.00,-0.45,49,0,1968
02/02/2010,M (Jun 10),24.90,24.90,24.65,24.75,24.75,-0.25,168,0,1973
02/03/2010,M (Jun 10),24.80,24.90,24.55,24.80,24.85,0.10,277,0,2187
02/04/2010,M (Jun 10),25.00,26.00,25.00,25.80,25.95,1.10,198,0,2161
02/05/2010,M (Jun 10),25.85,26.50,25.65,26.20,26.15,0.20,231,0,1955
02/08/2010,M (Jun 10),26.00,26.30,26.00,26.30,26.30,0.15,268,97,2048
02/09/2010,M (Jun 10),25.75,26.35,25.60,26.10,26.15,-0.15,105,0,2046
02/10/2010,M (Jun 10),26.10,26.50,25.95,26.10,26.10,-0.05,280,0,2222
02/11/2010,M (Jun 10),25.70,26.35,25.70,25.75,25.85,-0.25,105,0,2244
02/12/2010,M (Jun 10),26.30,26.30,25.85,25.90,25.95,0.10,73,0,2260
02/16/2010,M (Jun 10),25.55,25.65,25.20,25.20,25.20,-0.75,133,0,2216
02/17/2010,M (Jun 10),25.00,25.20,24.90,25.00,24.95,-0.25,58,0,2227
02/18/2010,M (Jun 10),25.10,25.20,24.64,24.70,24.70,-0.25,419,0,2311
02/19/2010,M (Jun 10),24.80,24.80,24.30,24.40,24.35,-0.35,179,0,2358
02/22/2010,M (Jun 10),24.25,24.30,23.90,24.10,24.00,-0.35,112,0,2286
02/23/2010,M (Jun 10),24.00,24.60,24.00,24.35,24.30,0.30,302,0,2434
02/24/2010,M (Jun 10),24.35,24.35,23.90,23.99,24.05,-0.25,139,0,2422
02/25/2010,M (Jun 10),24.40,24.50,24.00,24.05,24.10,0.05,271,0,2474
02/26/2010,M (Jun 10),24.03,24.15,23.95,23.95,23.95,-0.15,205,0,2503
03/01/2010,M (Jun 10),23.75,23.95,23.75,23.85,23.85,-0.10,118,0,2505
03/02/2010,M (Jun 10),23.70,23.80,23.50,23.75,23.75,-0.10,160,0,2551
03/03/2010,M (Jun 10),23.60,23.65,23.44,23.45,23.45,-0.30,184,0,2642
03/04/2010,M (Jun 10),23.50,23.75,23.30,23.55,23.60,0.15,280,0,2737
03/05/2010,M (Jun 10),23.25,23.45,22.95,23.00,23.05,-0.55,431,0,2951
03/08/2010,M (Jun 10),22.85,23.05,22.85,22.95,22.95,-0.10,180,0,3024
03/09/2010,M (Jun 10),23.10,23.12,22.80,22.95,23.00,0.05,340,0,3038
03/10/2010,M (Jun 10),23.00,23.30,22.80,23.25,23.30,0.30,603,0,3313
03/11/2010,M (Jun 10),23.35,23.70,23.30,23.40,23.40,0.10,673,0,3733
03/12/2010,M (Jun 10),23.30,23.52,23.20,23.20,23.25,-0.15,314,0,3726
03/15/2010,M (Jun 10),23.30,23.50,23.15,23.35,23.35,0.10,211,0,3802
03/16/2010,M (Jun 10),23.20,23.25,23.00,23.00,23.00,-0.35,402,0,3985
03/17/2010,M (Jun 10),22.85,22.85,22.40,22.65,22.65,-0.35,348,0,4026
03/18/2010,M (Jun 10),22.65,22.75,22.40,22.40,22.45,-0.20,528,0,4083
03/19/2010,M (Jun 10),22.35,22.80,22.35,22.65,22.70,0.25,328,0,4125
03/22/2010,M (Jun 10),22.80,22.98,22.50,22.55,22.55,-0.15,166,0,4116
03/23/2010,M (Jun 10),22.45,22.56,22.28,22.35,22.35,-0.20,338,0,4121
03/24/2010,M (Jun 10),22.40,22.70,22.40,22.56,22.60,0.25,185,0,4196
03/25/2010,M (Jun 10),22.45,22.95,22.15,22.90,22.90,0.30,376,0,4361
03/26/2010,M (Jun 10),22.85,22.90,22.60,22.70,22.70,-0.20,561,0,4365
