CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
01/26/2015,V (Oct 15),0.00,19.55,20.25,0.00,19.8000,19.80,0,0,0
01/27/2015,V (Oct 15),0.00,19.85,20.35,0.00,20.2250,0.42,0,0,0
01/28/2015,V (Oct 15),0.00,21.10,20.00,0.00,21.4250,1.20,0,0,0
01/29/2015,V (Oct 15),0.00,20.55,20.65,0.00,20.2250,-1.20,0,0,0
01/30/2015,V (Oct 15),21.46,21.46,20.70,21.17,21.0500,0.82,2,0,0
02/02/2015,V (Oct 15),0.00,20.05,22.95,0.00,21.9250,0.88,0,0,0
02/03/2015,V (Oct 15),0.00,20.35,20.50,0.00,20.9750,-0.95,0,0,0
02/04/2015,V (Oct 15),0.00,20.65,20.60,0.00,20.7000,-0.28,0,0,0
02/05/2015,V (Oct 15),0.00,20.30,20.50,0.00,20.2750,-0.42,0,0,0
02/06/2015,V (Oct 15),20.95,20.95,20.20,20.95,20.7500,0.48,1,0,1
02/09/2015,V (Oct 15),20.95,20.96,20.85,20.96,20.8750,0.12,11,0,6
02/10/2015,V (Oct 15),20.70,20.70,20.60,20.68,20.5000,-0.38,2,0,8
02/11/2015,V (Oct 15),20.55,20.75,20.50,20.75,20.4250,-0.08,11,0,13
02/12/2015,V (Oct 15),20.40,20.55,20.04,20.04,20.2000,-0.22,14,0,24
02/13/2015,V (Oct 15),0.00,20.20,19.95,0.00,19.7750,-0.42,0,0,24
02/17/2015,V (Oct 15),20.00,20.20,19.95,20.19,20.1500,0.38,14,0,31
02/18/2015,V (Oct 15),20.15,20.15,19.98,20.10,20.1250,-0.02,161,0,230
02/19/2015,V (Oct 15),20.15,20.21,20.03,20.15,20.1250,0.00,167,0,287
02/20/2015,V (Oct 15),20.15,20.25,19.75,19.80,19.8750,-0.25,114,0,332
02/23/2015,V (Oct 15),19.86,19.99,19.85,19.95,19.8750,0.00,17,0,313
02/24/2015,V (Oct 15),19.85,19.90,19.37,19.37,19.3500,-0.52,296,0,656
02/25/2015,V (Oct 15),19.40,19.50,19.07,19.47,19.4500,0.10,245,0,647
02/26/2015,V (Oct 15),19.45,19.50,19.15,19.30,19.3000,-0.15,379,0,969
02/27/2015,V (Oct 15),19.20,19.25,19.00,19.17,19.1750,-0.12,184,0,1030
03/02/2015,V (Oct 15),19.10,19.10,18.89,18.94,18.8500,-0.32,584,0,1495
03/03/2015,V (Oct 15),18.95,19.13,18.75,18.95,18.9750,0.12,469,0,1642
03/04/2015,V (Oct 15),19.05,19.17,18.86,18.88,18.8750,-0.10,1129,0,2754
03/05/2015,V (Oct 15),18.85,18.93,18.68,18.75,18.7250,-0.15,319,0,2281
03/06/2015,V (Oct 15),18.65,19.15,18.65,19.00,19.0000,0.28,542,0,2424
03/09/2015,V (Oct 15),18.98,19.00,18.80,18.99,18.9750,-0.02,477,0,2675
03/10/2015,V (Oct 15),19.00,19.51,18.98,19.50,19.5000,0.52,756,0,3207
03/11/2015,V (Oct 15),19.42,19.70,19.29,19.70,19.7000,0.20,807,0,3525
03/12/2015,V (Oct 15),19.50,19.60,19.10,19.18,19.1750,-0.52,283,0,3617
03/13/2015,V (Oct 15),19.16,19.65,19.10,19.45,19.4500,0.28,297,0,3654
03/16/2015,V (Oct 15),19.35,19.45,19.00,19.15,19.1750,-0.28,261,0,3793
03/17/2015,V (Oct 15),19.10,19.35,19.10,19.20,19.1750,0.00,675,0,3994
03/18/2015,V (Oct 15),19.20,19.41,18.80,18.95,18.9750,-0.20,2134,0,4865
03/19/2015,V (Oct 15),18.95,19.25,18.90,19.15,19.1250,0.15,1347,0,5411
03/20/2015,V (Oct 15),19.10,19.22,18.81,19.20,19.1500,0.02,1826,0,5782
03/23/2015,V (Oct 15),19.00,19.18,18.91,19.15,19.1250,-0.02,1233,0,6088
03/24/2015,V (Oct 15),19.08,19.20,18.85,19.15,19.1250,0.00,1211,0,6268
03/25/2015,V (Oct 15),19.10,19.55,19.05,19.40,19.4250,0.30,1135,0,6405
03/26/2015,V (Oct 15),19.37,19.84,19.25,19.30,19.2750,-0.15,2605,0,6867
03/27/2015,V (Oct 15),19.25,19.45,19.20,19.30,19.3250,0.05,1206,77,6837
03/30/2015,V (Oct 15),19.25,19.30,19.03,19.30,19.2750,-0.05,1205,25,7068
03/31/2015,V (Oct 15),19.25,19.48,19.20,19.45,19.4750,0.20,1235,0,7284
04/01/2015,V (Oct 15),19.50,19.75,19.34,19.50,19.4750,0.00,1616,0,7866
