Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
05/13/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/14/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/17/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/18/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/19/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/20/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/21/2010,F (Jan 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
05/24/2010,F (Jan 11),0.00,0.00,0.00,0.00,33.15,33.15,0,0,0
05/25/2010,F (Jan 11),34.15,34.15,32.85,32.85,32.85,-0.30,67,0,39
05/26/2010,F (Jan 11),31.90,32.35,31.90,32.35,32.40,-0.45,157,0,154
05/27/2010,F (Jan 11),31.50,31.55,31.35,31.45,31.45,-0.95,33,0,154
05/28/2010,F (Jan 11),31.25,31.60,31.20,31.50,31.55,0.10,64,0,211
06/01/2010,F (Jan 11),31.00,31.80,31.00,31.80,31.85,0.30,44,0,222
06/02/2010,F (Jan 11),31.69,31.80,31.35,31.35,31.35,-0.50,65,0,270
06/03/2010,F (Jan 11),31.05,31.25,30.95,31.10,31.10,-0.25,64,0,329
06/04/2010,F (Jan 11),31.50,32.05,31.50,32.05,32.05,0.95,38,0,350
06/07/2010,F (Jan 11),31.80,32.35,31.80,32.35,32.40,0.35,45,0,388
06/08/2010,F (Jan 11),32.20,32.36,32.10,32.15,32.20,-0.20,71,0,455
06/09/2010,F (Jan 11),31.75,32.35,31.75,32.35,32.35,0.15,39,0,476
06/10/2010,F (Jan 11),31.75,31.80,31.60,31.75,31.80,-0.55,45,0,502
06/11/2010,F (Jan 11),32.05,32.05,31.60,31.60,31.60,-0.20,14,0,509
06/14/2010,F (Jan 11),31.10,31.10,30.75,30.85,30.80,-0.80,41,0,505
06/15/2010,F (Jan 11),30.65,30.75,30.00,30.00,30.00,-0.80,103,0,514
06/16/2010,F (Jan 11),30.15,30.15,29.79,29.80,29.85,-0.15,60,0,549
06/17/2010,F (Jan 11),29.80,29.95,29.53,29.55,29.55,-0.30,59,0,582
06/18/2010,F (Jan 11),29.45,29.45,29.10,29.10,29.10,-0.45,59,0,593
06/21/2010,F (Jan 11),28.60,29.35,28.50,29.10,29.25,0.15,66,2,610
06/22/2010,F (Jan 11),28.80,29.90,28.80,29.75,29.80,0.55,63,0,628
06/23/2010,F (Jan 11),29.80,30.30,29.77,30.25,30.25,0.45,42,0,623
06/24/2010,F (Jan 11),30.45,31.20,30.45,31.00,31.00,0.75,141,0,712
06/25/2010,F (Jan 11),31.00,31.25,30.95,31.15,31.15,0.15,136,0,804
06/28/2010,F (Jan 11),31.00,31.80,31.00,31.75,31.80,0.65,135,0,854
06/29/2010,F (Jan 11),32.15,34.15,32.15,34.15,34.20,2.40,240,0,951
06/30/2010,F (Jan 11),34.10,34.60,33.50,34.55,34.60,0.40,246,59,1051
07/01/2010,F (Jan 11),34.50,35.60,34.50,34.90,34.90,0.30,217,0,1119
07/02/2010,F (Jan 11),34.40,34.94,34.10,34.85,34.85,-0.05,146,0,1178
07/06/2010,F (Jan 11),33.80,34.60,33.55,34.45,34.50,-0.35,165,0,1245
07/07/2010,F (Jan 11),34.35,34.35,32.90,32.90,32.95,-1.55,182,0,1247
07/08/2010,F (Jan 11),32.75,33.00,32.50,32.50,32.60,-0.35,262,0,1410
07/09/2010,F (Jan 11),32.70,32.80,32.25,32.45,32.35,-0.25,75,0,1431
07/12/2010,F (Jan 11),32.30,32.40,32.00,32.25,32.20,-0.15,109,0,1455
07/13/2010,F (Jan 11),31.90,31.90,31.50,31.75,31.80,-0.40,357,0,1679
07/14/2010,F (Jan 11),32.00,32.40,31.95,32.35,32.30,0.50,244,0,1696
07/15/2010,F (Jan 11),32.35,33.25,32.30,32.80,32.80,0.50,247,0,1780
07/16/2010,F (Jan 11),33.15,34.40,33.15,34.20,34.20,1.40,108,0,1710
07/19/2010,F (Jan 11),34.07,34.25,33.80,34.10,34.15,-0.05,176,0,1768
07/20/2010,F (Jan 11),34.40,35.15,33.20,33.30,33.35,-0.80,480,45,1967
07/21/2010,F (Jan 11),33.15,33.80,32.80,33.55,33.55,0.20,233,0,1980
07/22/2010,F (Jan 11),33.20,33.20,32.53,32.55,32.70,-0.85,455,0,1998
07/23/2010,F (Jan 11),32.85,32.85,32.30,32.45,32.45,-0.25,304,0,2044
07/26/2010,F (Jan 11),32.45,32.45,31.30,31.43,31.45,-1.00,250,0,2108
07/27/2010,F (Jan 11),31.35,31.35,31.05,31.25,31.20,-0.25,437,0,2203
07/28/2010,F (Jan 11),31.40,31.40,30.85,30.95,30.95,-0.25,166,0,2275
07/29/2010,F (Jan 11),30.80,31.20,30.50,30.95,30.95,0.00,540,0,2697
07/30/2010,F (Jan 11),31.45,31.50,30.80,30.80,30.80,-0.15,68,0,2703
08/02/2010,F (Jan 11),30.50,30.50,29.80,29.90,29.90,-0.90,333,0,2897
08/03/2010,F (Jan 11),30.05,30.25,30.00,30.15,30.15,0.25,291,0,2990
08/04/2010,F (Jan 11),30.10,30.15,29.95,30.08,30.10,-0.05,140,0,3070
08/05/2010,F (Jan 11),30.50,30.50,30.14,30.25,30.25,0.15,202,0,3184
08/06/2010,F (Jan 11),30.55,31.15,30.30,30.30,30.35,0.10,178,0,3206
08/09/2010,F (Jan 11),30.30,30.50,30.19,30.20,30.20,-0.15,185,0,3265
08/10/2010,F (Jan 11),30.55,30.83,30.30,30.39,30.40,0.20,212,0,3322
08/11/2010,F (Jan 11),31.05,31.70,30.75,31.70,31.75,1.35,413,0,3535
08/12/2010,F (Jan 11),32.10,32.35,31.60,31.95,31.95,0.20,260,0,3677
08/13/2010,F (Jan 11),32.10,32.45,31.90,32.40,32.45,0.50,232,0,3796
08/16/2010,F (Jan 11),32.60,32.70,31.85,32.15,32.15,-0.30,357,0,3990
08/17/2010,F (Jan 11),31.90,32.05,31.53,32.05,32.05,-0.10,236,0,4086
08/18/2010,F (Jan 11),31.85,32.25,31.80,32.20,32.25,0.20,621,80,4306
08/19/2010,F (Jan 11),32.30,33.05,32.15,32.95,32.95,0.70,367,0,4345
08/20/2010,F (Jan 11),32.95,33.30,32.70,32.75,32.75,-0.20,176,0,4346
08/23/2010,F (Jan 11),32.68,33.05,32.55,33.05,33.05,0.30,277,0,4369
08/24/2010,F (Jan 11),33.55,34.10,33.50,33.70,33.75,0.70,381,0,4504
08/25/2010,F (Jan 11),34.00,34.25,32.95,33.05,33.05,-0.70,660,0,4748
08/26/2010,F (Jan 11),32.95,34.00,32.90,33.55,33.55,0.50,686,0,4989
08/27/2010,F (Jan 11),33.15,33.85,32.25,32.40,32.45,-1.10,542,0,5277
08/30/2010,F (Jan 11),32.50,33.23,32.40,33.20,33.20,0.75,392,0,5415
08/31/2010,F (Jan 11),33.25,33.50,32.95,33.20,33.20,0.00,543,0,5616
09/01/2010,F (Jan 11),32.80,32.90,32.20,32.45,32.50,-0.70,701,0,5959
09/02/2010,F (Jan 11),32.50,32.51,32.20,32.25,32.30,-0.20,641,46,6410
09/03/2010,F (Jan 11),32.00,32.10,31.40,31.65,31.70,-0.60,948,0,6957
09/07/2010,F (Jan 11),31.95,32.10,31.65,32.05,32.10,0.40,712,0,7194
