CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
02/19/2013,X (Nov 13),19.35,19.58,19.20,19.58,19.50,19.50,39,0,32
02/20/2013,X (Nov 13),19.45,19.75,19.10,19.75,19.75,0.25,133,0,157
02/21/2013,X (Nov 13),19.87,20.20,19.25,20.10,20.15,0.40,359,0,282
02/22/2013,X (Nov 13),19.93,19.98,19.63,19.75,19.80,-0.35,394,0,503
02/25/2013,X (Nov 13),19.60,20.47,19.37,20.03,20.00,0.20,892,0,1012
02/26/2013,X (Nov 13),19.93,20.15,19.65,20.00,19.95,-0.05,207,0,1058
02/27/2013,X (Nov 13),19.95,19.98,19.43,19.65,19.60,-0.35,580,0,1322
02/28/2013,X (Nov 13),19.42,19.89,19.32,19.75,19.75,0.15,348,0,1485
03/01/2013,X (Nov 13),19.85,19.95,19.49,19.90,19.85,0.10,212,0,1558
03/04/2013,X (Nov 13),19.60,19.94,19.50,19.55,19.55,-0.30,67,0,1589
03/05/2013,X (Nov 13),19.40,19.45,19.13,19.20,19.15,-0.40,506,0,1823
03/06/2013,X (Nov 13),19.11,19.30,19.10,19.10,19.10,-0.05,191,0,1911
03/07/2013,X (Nov 13),19.08,19.15,19.03,19.10,19.10,0.00,492,0,2143
03/08/2013,X (Nov 13),19.00,19.17,18.90,19.04,19.05,-0.05,410,0,2372
03/11/2013,X (Nov 13),19.15,19.25,18.94,18.94,18.90,-0.15,616,0,2687
03/12/2013,X (Nov 13),19.07,19.30,18.95,19.05,19.10,0.20,446,0,2900
03/13/2013,X (Nov 13),19.20,19.27,19.04,19.15,19.15,0.05,177,0,2940
03/14/2013,X (Nov 13),19.20,19.20,19.05,19.10,19.10,-0.05,420,0,3121
03/15/2013,X (Nov 13),19.05,19.25,19.05,19.13,19.15,0.05,123,0,3117
03/18/2013,X (Nov 13),19.45,19.65,19.20,19.35,19.40,0.25,182,0,3110
03/19/2013,X (Nov 13),19.15,19.80,19.11,19.40,19.50,0.10,552,0,3085
03/20/2013,X (Nov 13),19.40,19.40,19.05,19.40,19.40,-0.10,155,0,3138
03/21/2013,X (Nov 13),19.50,19.65,19.35,19.45,19.45,0.05,185,0,3197
03/22/2013,X (Nov 13),19.35,19.48,19.30,19.45,19.45,0.00,396,0,3264
03/25/2013,X (Nov 13),19.15,19.65,19.15,19.20,19.20,-0.25,252,0,3337
03/26/2013,X (Nov 13),19.05,19.15,18.93,19.10,19.10,-0.10,411,0,3368
03/27/2013,X (Nov 13),19.22,19.40,19.09,19.20,19.20,0.10,348,0,3461
03/28/2013,X (Nov 13),19.15,19.30,19.15,19.27,19.25,0.05,155,0,3515
04/01/2013,X (Nov 13),19.20,19.40,19.17,19.40,19.40,0.15,214,0,3578
04/02/2013,X (Nov 13),19.15,19.25,19.00,19.15,19.15,-0.25,982,0,4024
04/03/2013,X (Nov 13),19.12,19.30,19.03,19.25,19.30,0.15,1045,0,4252
04/04/2013,X (Nov 13),19.12,19.45,19.10,19.20,19.25,-0.05,1015,0,4488
04/05/2013,X (Nov 13),19.45,19.75,19.20,19.30,19.30,0.05,805,0,4527
04/08/2013,X (Nov 13),19.21,19.25,18.95,18.95,19.00,-0.30,364,0,4473
04/09/2013,X (Nov 13),18.95,19.07,18.80,18.87,18.90,-0.10,280,0,4505
04/10/2013,X (Nov 13),18.80,18.80,18.55,18.70,18.65,-0.25,491,0,4619
04/11/2013,X (Nov 13),18.60,18.72,18.40,18.70,18.65,0.00,321,0,4616
04/12/2013,X (Nov 13),18.75,18.85,18.40,18.40,18.45,-0.20,413,0,4636
04/15/2013,X (Nov 13),18.60,19.75,18.40,19.36,19.35,0.90,960,0,4646
04/16/2013,X (Nov 13),18.74,18.95,18.40,18.63,18.65,-0.70,1072,0,4887
04/17/2013,X (Nov 13),18.89,19.15,18.65,18.84,18.85,0.20,3475,0,5535
04/18/2013,X (Nov 13),18.68,19.33,18.65,19.24,19.25,0.40,2249,0,6159
04/19/2013,X (Nov 13),19.00,19.45,18.82,19.42,19.45,0.20,5043,6,7545
04/22/2013,X (Nov 13),19.35,19.35,18.80,18.99,19.00,-0.45,3277,0,8106
04/23/2013,X (Nov 13),18.85,19.50,18.39,18.42,18.45,-0.55,2564,9,8334
04/24/2013,X (Nov 13),18.35,18.45,18.20,18.38,18.40,-0.05,2665,9,8843
04/25/2013,X (Nov 13),18.25,18.40,18.10,18.37,18.40,0.00,1135,0,8957
04/26/2013,X (Nov 13),18.45,18.55,18.20,18.32,18.35,-0.05,2634,8,9680
04/29/2013,X (Nov 13),18.20,18.25,17.87,18.22,18.25,-0.10,2500,9,10405
04/30/2013,X (Nov 13),18.25,18.25,17.90,18.03,18.05,-0.20,2471,11,11086
05/01/2013,X (Nov 13),18.05,18.37,18.00,18.32,18.35,0.30,2535,0,11575
05/02/2013,X (Nov 13),18.20,18.37,18.00,18.23,18.25,-0.10,1675,11,11771
05/03/2013,X (Nov 13),18.20,18.27,17.90,18.01,18.05,-0.20,3218,92,12207
05/06/2013,X (Nov 13),18.05,18.15,17.70,17.74,17.75,-0.30,2381,7,12365
05/07/2013,X (Nov 13),17.60,17.70,17.55,17.62,17.65,-0.10,1987,0,12739
05/08/2013,X (Nov 13),17.60,17.82,17.55,17.72,17.75,0.10,2599,0,13316
05/09/2013,X (Nov 13),17.80,18.10,17.74,17.88,17.90,0.15,2329,0,13828
05/10/2013,X (Nov 13),17.87,18.20,17.85,18.03,18.05,0.15,3001,0,14206
05/13/2013,X (Nov 13),18.15,18.21,18.06,18.12,18.15,0.10,1885,0,14607
05/14/2013,X (Nov 13),18.10,18.16,18.02,18.09,18.10,-0.05,1141,0,14831
05/15/2013,X (Nov 13),18.15,18.30,18.10,18.22,18.25,0.15,2696,0,15898
05/16/2013,X (Nov 13),18.20,18.50,18.17,18.49,18.50,0.25,3333,0,16898
05/17/2013,X (Nov 13),18.35,18.50,18.22,18.32,18.35,-0.15,3884,0,17584
05/20/2013,X (Nov 13),18.25,18.55,18.20,18.54,18.55,0.20,3059,0,18064
05/21/2013,X (Nov 13),18.50,18.90,18.45,18.86,18.90,0.35,4260,51,19115
05/22/2013,X (Nov 13),18.70,18.92,18.50,18.74,18.75,-0.15,4571,26,19828
05/23/2013,X (Nov 13),19.00,19.31,18.70,18.83,18.85,0.10,3976,137,19610
05/24/2013,X (Nov 13),18.92,19.05,18.75,18.83,18.85,0.00,2703,73,19859
05/28/2013,X (Nov 13),18.65,18.92,18.60,18.67,18.70,-0.15,5300,12,19824
05/29/2013,X (Nov 13),18.87,18.91,18.50,18.66,18.70,0.00,5319,42,20147
05/30/2013,X (Nov 13),18.65,18.90,18.60,18.74,18.75,0.05,5331,92,21191
05/31/2013,X (Nov 13),18.95,19.15,18.65,19.06,19.10,0.35,5023,0,22535
06/03/2013,X (Nov 13),19.00,19.45,18.95,19.18,19.20,0.10,7256,0,23728
06/04/2013,X (Nov 13),19.25,19.40,19.10,19.22,19.25,0.05,3617,0,23742
06/05/2013,X (Nov 13),19.40,19.60,19.25,19.48,19.50,0.25,6222,413,24377
06/06/2013,X (Nov 13),19.40,19.90,19.23,19.38,19.40,-0.10,6690,63,24812
06/07/2013,X (Nov 13),19.40,19.47,18.95,19.22,19.25,-0.15,3629,0,25066
06/10/2013,X (Nov 13),19.05,19.20,18.90,18.97,19.00,-0.25,5177,0,26938
06/11/2013,X (Nov 13),19.26,19.60,19.10,19.48,19.50,0.50,5204,46,27910
06/12/2013,X (Nov 13),19.35,20.12,19.22,20.03,20.05,0.55,8321,323,27626
06/13/2013,X (Nov 13),20.10,20.12,19.50,19.63,19.65,-0.40,7551,24,27267
06/14/2013,X (Nov 13),19.70,20.15,19.45,20.13,20.15,0.50,7275,25,27426
06/17/2013,X (Nov 13),19.90,20.10,19.73,19.93,19.95,-0.20,4468,12,27835
06/18/2013,X (Nov 13),19.94,19.97,19.75,19.87,19.90,-0.05,4785,0,28803
06/19/2013,X (Nov 13),19.88,20.04,19.24,19.98,20.00,0.10,7784,81,28781
06/20/2013,X (Nov 13),20.05,21.15,20.00,20.63,20.65,0.65,15602,0,28990
06/21/2013,X (Nov 13),20.31,21.03,20.05,20.56,20.60,-0.05,14559,115,30204
06/24/2013,X (Nov 13),20.93,21.45,20.85,21.18,21.20,0.60,11722,0,30393
06/25/2013,X (Nov 13),20.91,21.30,20.65,21.12,21.15,-0.05,7575,34,30282
06/26/2013,X (Nov 13),20.94,21.25,20.85,21.08,21.10,-0.05,6409,0,29569
06/27/2013,X (Nov 13),20.90,21.00,20.65,20.78,20.80,-0.30,6717,0,28965
06/28/2013,X (Nov 13),20.64,21.00,20.40,20.68,20.70,-0.10,6869,34,28318
07/01/2013,X (Nov 13),20.65,20.65,20.10,20.37,20.40,-0.30,5646,12,28196
07/02/2013,X (Nov 13),20.25,20.57,20.10,20.47,20.50,0.10,3949,0,28338
07/03/2013,X (Nov 13),20.47,20.65,20.25,20.41,20.45,-0.05,3667,23,28273
07/05/2013,X (Nov 13),20.22,20.40,19.90,19.92,19.95,-0.50,5811,0,28570
07/08/2013,X (Nov 13),19.88,19.88,19.20,19.24,19.25,-0.70,9044,34,29154
07/09/2013,X (Nov 13),19.15,19.18,18.80,19.03,19.05,-0.20,8923,22,29084
07/10/2013,X (Nov 13),19.10,19.13,18.75,18.83,18.85,-0.20,6506,0,29373
07/11/2013,X (Nov 13),18.50,18.60,18.30,18.46,18.50,-0.35,5888,11,28939
07/12/2013,X (Nov 13),18.40,18.68,18.25,18.61,18.65,0.15,6555,45,28945
07/15/2013,X (Nov 13),18.55,18.55,18.20,18.30,18.30,-0.35,5698,0,29159
07/16/2013,X (Nov 13),18.27,18.95,18.20,18.87,18.90,0.60,11484,0,29236
07/17/2013,X (Nov 13),18.75,18.75,18.35,18.41,18.45,-0.45,8066,0,29543
07/18/2013,X (Nov 13),18.45,18.50,18.15,18.40,18.40,-0.05,6392,31,29565
07/19/2013,X (Nov 13),18.40,18.55,18.20,18.22,18.25,-0.15,12133,0,31827
07/22/2013,X (Nov 13),18.25,18.30,17.90,17.97,18.00,-0.25,7399,0,32053
07/23/2013,X (Nov 13),17.95,18.10,17.75,17.87,17.90,-0.10,8751,30,31718
07/24/2013,X (Nov 13),17.77,18.09,17.77,17.94,17.95,0.05,9574,8,30693
07/25/2013,X (Nov 13),18.10,18.13,17.60,17.60,17.65,-0.30,12152,0,30533
07/26/2013,X (Nov 13),17.80,18.00,17.50,17.56,17.60,-0.05,8291,0,31217
07/29/2013,X (Nov 13),17.63,17.77,17.55,17.57,17.60,0.00,7413,21,31080
07/30/2013,X (Nov 13),17.50,17.67,17.35,17.42,17.45,-0.15,6602,0,32037
07/31/2013,X (Nov 13),17.45,17.45,16.97,17.01,17.05,-0.40,11082,0,33254
08/01/2013,X (Nov 13),16.90,16.90,16.65,16.78,16.80,-0.25,13355,0,34305
08/02/2013,X (Nov 13),16.75,16.77,16.44,16.48,16.50,-0.30,10221,26,33654
08/05/2013,X (Nov 13),16.45,16.45,16.25,16.27,16.30,-0.20,8521,0,33706
08/06/2013,X (Nov 13),16.30,16.75,16.20,16.62,16.65,0.35,11004,9,34252
08/07/2013,X (Nov 13),16.75,17.08,16.65,16.73,16.75,0.10,10989,0,34848
08/08/2013,X (Nov 13),16.60,16.78,16.44,16.57,16.60,-0.15,10882,0,35928
08/09/2013,X (Nov 13),16.65,16.90,16.50,16.83,16.85,0.25,8651,6,36123
08/12/2013,X (Nov 13),16.95,17.10,16.65,16.82,16.85,0.00,10595,0,36998
08/13/2013,X (Nov 13),16.70,17.00,16.65,16.95,17.00,0.15,9148,0,37427
08/14/2013,X (Nov 13),16.97,17.20,16.77,17.16,17.20,0.20,9502,0,36787
08/15/2013,X (Nov 13),17.30,17.66,17.25,17.57,17.60,0.40,15708,6,37419
08/16/2013,X (Nov 13),17.50,17.60,17.05,17.40,17.45,-0.15,16194,0,37826
08/19/2013,X (Nov 13),17.45,17.70,17.28,17.66,17.70,0.25,11987,1,38123
08/20/2013,X (Nov 13),17.65,17.73,17.00,17.41,17.45,-0.25,14817,0,38310
08/21/2013,X (Nov 13),17.50,17.77,16.93,17.63,17.65,0.20,30268,0,37501
08/22/2013,X (Nov 13),17.50,17.55,16.95,17.00,17.05,-0.60,17463,0,38511
08/23/2013,X (Nov 13),17.01,17.06,16.80,16.90,16.95,-0.10,11712,0,40243
08/26/2013,X (Nov 13),16.95,17.45,16.60,17.30,17.30,0.35,19058,0,40080
08/27/2013,X (Nov 13),17.45,18.45,17.40,18.40,18.40,1.10,31645,0,40596
08/28/2013,X (Nov 13),18.40,18.61,17.91,18.35,18.40,0.00,18551,0,42347
