Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
11/09/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/10/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/11/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/14/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/15/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/16/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/17/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/18/2011,Q (Aug 12),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
11/21/2011,Q (Aug 12),0.00,0.00,0.00,0.00,33.50,33.50,0,0,0
11/22/2011,Q (Aug 12),0.00,0.00,0.00,0.00,33.15,-0.35,0,0,0
11/23/2011,Q (Aug 12),0.00,0.00,0.00,0.00,33.55,0.40,0,0,0
11/25/2011,Q (Aug 12),0.00,0.00,0.00,0.00,33.90,0.35,0,0,0
11/28/2011,Q (Aug 12),0.00,0.00,0.00,0.00,33.25,-0.65,0,0,0
11/29/2011,Q (Aug 12),0.00,0.00,0.00,0.00,33.00,-0.25,0,0,0
11/30/2011,Q (Aug 12),31.60,31.60,31.60,31.60,31.20,-1.80,1,0,1
12/01/2011,Q (Aug 12),30.80,30.80,30.80,30.80,30.70,-0.50,4,0,5
12/02/2011,Q (Aug 12),30.50,30.50,30.45,30.45,30.55,-0.15,26,0,31
12/05/2011,Q (Aug 12),30.25,30.30,29.95,30.30,30.25,-0.30,46,0,55
12/06/2011,Q (Aug 12),30.37,30.37,30.15,30.15,30.25,0.00,2,0,55
12/07/2011,Q (Aug 12),30.40,30.50,30.40,30.50,30.40,0.15,24,0,78
12/08/2011,Q (Aug 12),30.52,30.55,30.52,30.55,31.20,0.80,4,0,78
12/09/2011,Q (Aug 12),0.00,0.00,0.00,0.00,30.55,-0.65,0,0,78
12/12/2011,Q (Aug 12),31.55,31.75,31.35,31.35,31.10,0.55,34,0,110
12/13/2011,Q (Aug 12),30.85,31.50,30.80,31.45,31.20,0.10,40,0,125
12/14/2011,Q (Aug 12),31.85,31.85,31.70,31.75,31.55,0.35,23,0,123
12/15/2011,Q (Aug 12),30.95,31.25,30.95,31.05,31.00,-0.55,7,0,123
12/16/2011,Q (Aug 12),30.60,31.55,30.60,31.43,31.25,0.25,36,0,143
12/19/2011,Q (Aug 12),31.12,31.29,31.10,31.29,31.25,0.00,12,0,143
12/20/2011,Q (Aug 12),30.59,30.59,30.40,30.45,30.40,-0.85,5,0,145
12/21/2011,Q (Aug 12),30.60,30.60,29.55,29.55,29.45,-0.95,14,0,151
12/22/2011,Q (Aug 12),29.00,29.40,29.00,29.40,29.45,0.00,13,0,158
12/23/2011,Q (Aug 12),29.20,29.65,29.20,29.60,29.50,0.05,32,0,174
12/27/2011,Q (Aug 12),29.25,29.40,29.25,29.35,29.30,-0.20,14,0,185
12/28/2011,Q (Aug 12),29.45,29.90,29.45,29.80,29.85,0.55,125,0,302
12/29/2011,Q (Aug 12),29.49,29.63,29.48,29.55,29.50,-0.35,18,0,309
12/30/2011,Q (Aug 12),29.47,29.75,29.47,29.75,29.75,0.25,12,0,310
01/03/2012,Q (Aug 12),28.85,29.28,28.85,29.00,29.00,-0.75,74,0,360
01/04/2012,Q (Aug 12),29.20,29.35,28.65,28.70,28.65,-0.35,167,0,492
01/05/2012,Q (Aug 12),28.85,28.85,28.35,28.55,28.55,-0.10,46,0,514
01/06/2012,Q (Aug 12),28.20,28.50,27.99,28.15,28.10,-0.45,415,0,786
01/09/2012,Q (Aug 12),27.99,28.10,27.85,27.95,27.95,-0.15,125,0,864
01/10/2012,Q (Aug 12),27.49,27.80,27.45,27.75,27.75,-0.20,208,0,990
01/11/2012,Q (Aug 12),27.86,28.00,27.75,28.00,28.05,0.30,177,0,1099
01/12/2012,Q (Aug 12),27.89,28.45,27.75,27.85,27.85,-0.20,384,0,1349
01/13/2012,Q (Aug 12),28.05,28.60,28.05,28.20,28.25,0.40,227,0,1514
01/17/2012,Q (Aug 12),27.45,28.65,27.45,28.50,28.50,0.25,376,0,1792
01/18/2012,Q (Aug 12),28.38,28.78,28.14,28.15,28.20,-0.30,840,0,2256
01/19/2012,Q (Aug 12),27.93,28.30,27.75,28.00,28.05,-0.15,514,0,2541
01/20/2012,Q (Aug 12),28.12,28.14,27.55,27.70,27.75,-0.30,432,0,2725
01/23/2012,Q (Aug 12),27.65,27.75,27.20,27.40,27.40,-0.35,568,4,2983
01/24/2012,Q (Aug 12),27.50,27.75,27.25,27.30,27.30,-0.10,783,0,3156
01/25/2012,Q (Aug 12),27.43,27.65,27.00,27.00,27.05,-0.25,1198,0,3542
01/26/2012,Q (Aug 12),27.05,27.60,26.75,27.40,27.40,0.35,2077,30,4397
01/27/2012,Q (Aug 12),27.70,27.70,26.95,27.05,27.05,-0.35,1610,0,5415
01/30/2012,Q (Aug 12),27.20,27.40,27.15,27.40,27.40,0.35,669,26,5694
01/31/2012,Q (Aug 12),27.12,27.65,26.91,27.65,27.65,0.25,934,10,6047
