Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
01/06/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/07/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/10/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/11/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/12/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/13/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/14/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/18/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/19/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/20/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/21/2011,U (Sep 11),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
01/24/2011,U (Sep 11),25.40,25.40,25.15,25.15,25.15,25.15,3,0,3
01/25/2011,U (Sep 11),25.15,25.15,24.80,24.85,24.85,-0.30,293,0,250
01/26/2011,U (Sep 11),24.71,24.71,24.28,24.30,24.30,-0.55,513,0,630
01/27/2011,U (Sep 11),24.11,24.22,23.95,23.95,24.00,-0.30,126,0,623
01/28/2011,U (Sep 11),23.90,24.87,23.75,24.80,24.80,0.80,366,0,838
01/31/2011,U (Sep 11),24.45,24.50,24.35,24.40,24.45,-0.35,173,0,971
02/01/2011,U (Sep 11),24.00,24.00,23.58,23.60,23.60,-0.85,295,0,1205
02/02/2011,U (Sep 11),23.65,23.65,23.50,23.55,23.60,0.00,333,0,1480
02/03/2011,U (Sep 11),23.61,23.85,23.45,23.45,23.50,-0.10,104,0,1530
02/04/2011,U (Sep 11),23.45,23.45,23.23,23.25,23.30,-0.20,198,0,1552
02/07/2011,U (Sep 11),23.05,23.15,22.83,23.00,23.05,-0.25,216,0,1735
02/08/2011,U (Sep 11),22.90,23.13,22.70,22.70,22.75,-0.30,165,0,1786
02/09/2011,U (Sep 11),22.85,22.85,22.60,22.67,22.70,-0.05,319,0,1963
02/10/2011,U (Sep 11),22.98,23.05,22.28,22.30,22.30,-0.40,428,0,2326
02/11/2011,U (Sep 11),22.35,22.45,21.90,22.05,22.10,-0.20,556,0,2767
02/14/2011,U (Sep 11),22.07,22.07,21.94,22.00,22.05,-0.05,209,0,2953
02/15/2011,U (Sep 11),22.10,22.22,22.00,22.12,22.15,0.10,467,0,3316
02/16/2011,U (Sep 11),21.96,22.20,21.85,22.15,22.20,0.05,478,0,3604
02/17/2011,U (Sep 11),21.95,22.50,21.90,22.40,22.45,0.25,774,0,4118
02/18/2011,U (Sep 11),22.38,22.90,22.38,22.70,22.70,0.25,1376,0,5003
02/22/2011,U (Sep 11),23.50,23.97,23.05,23.80,23.75,1.05,706,0,5372
02/23/2011,U (Sep 11),23.70,24.40,23.70,24.30,24.35,0.60,728,0,5468
02/24/2011,U (Sep 11),24.30,24.90,24.05,24.30,24.35,0.00,346,0,5460
02/25/2011,U (Sep 11),24.02,24.12,23.70,23.75,23.75,-0.60,553,0,5438
02/28/2011,U (Sep 11),23.50,23.62,23.30,23.45,23.45,-0.30,574,0,5439
03/01/2011,U (Sep 11),23.39,24.30,23.38,24.20,24.25,0.80,989,0,5515
03/02/2011,U (Sep 11),24.25,24.50,23.95,24.20,24.20,-0.05,466,0,5712
03/03/2011,U (Sep 11),23.69,23.75,23.45,23.60,23.65,-0.55,380,0,5900
03/04/2011,U (Sep 11),23.50,24.35,23.50,23.95,24.00,0.35,1013,0,6168
03/07/2011,U (Sep 11),23.75,24.55,23.62,24.45,24.50,0.50,1372,0,6633
03/08/2011,U (Sep 11),24.40,24.65,24.10,24.40,24.45,-0.05,1265,0,6876
03/09/2011,U (Sep 11),24.35,24.80,24.25,24.60,24.65,0.20,1361,0,7073
03/10/2011,U (Sep 11),24.82,25.23,24.81,25.20,25.25,0.60,1291,0,7361
03/11/2011,U (Sep 11),25.18,25.40,24.65,25.00,24.85,-0.40,1437,0,7958
03/14/2011,U (Sep 11),25.20,25.35,24.85,25.10,25.15,0.30,512,0,7970
03/15/2011,U (Sep 11),26.14,26.35,25.35,25.55,25.60,0.45,1146,0,7973
03/16/2011,U (Sep 11),25.45,27.05,25.35,26.50,26.50,0.90,2048,0,7956
03/17/2011,U (Sep 11),26.00,26.01,25.45,25.60,25.60,-0.90,638,0,8075
03/18/2011,U (Sep 11),25.00,25.15,24.64,24.75,24.75,-0.85,1606,0,8510
03/21/2011,U (Sep 11),24.21,24.23,23.65,23.80,23.80,-0.95,1109,0,8896
03/22/2011,U (Sep 11),23.70,23.95,23.60,23.90,23.90,0.10,629,0,9022
03/23/2011,U (Sep 11),24.00,24.15,23.45,23.70,23.70,-0.20,712,0,9052
03/24/2011,U (Sep 11),23.35,23.60,23.20,23.45,23.45,-0.25,910,0,9103
03/25/2011,U (Sep 11),23.35,23.65,23.15,23.60,23.65,0.20,677,0,9172
03/28/2011,U (Sep 11),23.35,23.80,23.35,23.75,23.75,0.10,631,0,9181
03/29/2011,U (Sep 11),23.65,23.85,23.35,23.40,23.40,-0.35,1031,0,9401
03/30/2011,U (Sep 11),23.15,23.25,22.98,23.10,23.10,-0.30,987,0,9506
03/31/2011,U (Sep 11),23.15,23.26,23.00,23.20,23.20,0.10,570,0,9586
04/01/2011,U (Sep 11),22.80,23.20,22.70,23.19,23.15,-0.05,1061,0,9441
04/04/2011,U (Sep 11),23.05,23.22,22.92,23.00,23.00,-0.15,912,0,9604
04/05/2011,U (Sep 11),23.09,23.15,22.80,22.95,23.00,0.00,431,0,9626
04/06/2011,U (Sep 11),22.80,23.20,22.75,23.05,23.05,0.05,615,0,9719
04/07/2011,U (Sep 11),22.98,23.40,22.88,23.23,23.25,0.20,710,0,9781
04/08/2011,U (Sep 11),23.04,23.68,22.95,23.58,23.60,0.35,874,0,9935
04/11/2011,U (Sep 11),23.40,23.80,23.25,23.68,23.70,0.10,1500,0,10460
04/12/2011,U (Sep 11),23.90,24.00,23.58,23.72,23.75,0.05,2437,0,10629
04/13/2011,U (Sep 11),23.75,23.81,23.48,23.63,23.60,-0.15,998,182,10904
04/14/2011,U (Sep 11),23.80,23.90,23.50,23.60,23.60,0.00,671,0,10966
04/15/2011,U (Sep 11),23.60,23.60,23.31,23.45,23.50,-0.10,951,231,11142
04/18/2011,U (Sep 11),23.75,24.54,23.71,23.85,23.80,0.30,1138,0,11275
04/19/2011,U (Sep 11),23.67,23.80,23.40,23.45,23.50,-0.30,1283,0,11081
04/20/2011,U (Sep 11),23.00,23.30,22.89,23.10,23.05,-0.45,2102,0,11287
04/21/2011,U (Sep 11),23.00,23.24,22.85,22.90,22.90,-0.15,3473,472,11261
04/25/2011,U (Sep 11),22.65,22.75,22.35,22.65,22.65,-0.25,937,0,11007
04/26/2011,U (Sep 11),22.38,22.46,22.20,22.45,22.50,-0.15,2936,0,10368
04/27/2011,U (Sep 11),22.30,22.60,22.00,22.30,22.30,-0.20,3820,196,10501
04/28/2011,U (Sep 11),22.30,22.35,21.95,22.00,22.00,-0.30,2307,0,10902
04/29/2011,U (Sep 11),21.90,22.00,21.65,21.65,21.65,-0.35,1733,0,11379
05/02/2011,U (Sep 11),21.46,22.20,21.45,22.15,22.15,0.50,1890,0,11691
05/03/2011,U (Sep 11),22.15,22.65,22.15,22.45,22.45,0.30,1967,0,12222
05/04/2011,U (Sep 11),22.75,22.83,22.15,22.55,22.55,0.10,2139,0,12486
05/05/2011,U (Sep 11),22.70,22.95,22.40,22.65,22.70,0.15,1630,0,13038
05/06/2011,U (Sep 11),22.35,22.80,22.03,22.55,22.55,-0.15,2913,0,13243
05/09/2011,U (Sep 11),22.55,22.55,22.05,22.12,22.15,-0.40,1388,0,13796
05/10/2011,U (Sep 11),22.01,22.11,21.70,21.70,21.75,-0.40,1551,0,13888
05/11/2011,U (Sep 11),21.77,22.40,21.73,22.05,22.05,0.30,1998,0,14174
05/12/2011,U (Sep 11),22.36,22.45,21.75,21.90,21.90,-0.15,2120,0,14598
05/13/2011,U (Sep 11),21.84,22.41,21.65,22.15,22.15,0.25,2710,460,14760
05/16/2011,U (Sep 11),22.35,22.41,21.84,22.26,22.30,0.15,1513,0,14781
05/17/2011,U (Sep 11),22.30,22.67,22.00,22.10,22.10,-0.20,2869,0,15566
05/18/2011,U (Sep 11),21.95,22.05,21.60,21.85,21.85,-0.25,2444,0,15740
05/19/2011,U (Sep 11),21.80,22.00,21.65,21.85,21.85,0.00,3906,0,16978
05/20/2011,U (Sep 11),21.85,22.45,21.80,22.45,22.45,0.60,3560,0,17829
05/23/2011,U (Sep 11),22.72,22.90,22.40,22.60,22.60,0.15,4073,0,18034
05/24/2011,U (Sep 11),22.48,22.50,22.20,22.40,22.40,-0.20,4253,34,18039
05/25/2011,U (Sep 11),22.40,22.53,21.90,22.15,22.15,-0.25,2160,0,17814
05/26/2011,U (Sep 11),22.10,22.19,21.60,21.62,21.65,-0.50,2241,0,17351
05/27/2011,U (Sep 11),21.55,21.55,21.00,21.20,21.20,-0.45,2861,86,17374
05/31/2011,U (Sep 11),21.00,21.00,20.68,20.75,20.75,-0.45,1499,0,17250
06/01/2011,U (Sep 11),20.90,21.47,20.70,21.40,21.40,0.65,3561,0,17006
06/02/2011,U (Sep 11),21.30,21.60,21.13,21.30,21.30,-0.10,2884,20,16875
06/03/2011,U (Sep 11),21.40,21.95,21.05,21.45,21.45,0.15,2396,0,16399
06/06/2011,U (Sep 11),21.45,21.70,21.15,21.65,21.65,0.20,2202,0,15985
06/07/2011,U (Sep 11),21.50,21.51,21.05,21.45,21.45,-0.20,2149,0,15549
06/08/2011,U (Sep 11),21.68,21.70,21.15,21.65,21.65,0.20,4704,0,15455
06/09/2011,U (Sep 11),21.20,21.45,21.00,21.25,21.25,-0.40,2977,0,16014
06/10/2011,U (Sep 11),21.20,21.90,21.18,21.76,21.75,0.50,5122,11,17004
06/13/2011,U (Sep 11),21.75,22.03,21.30,21.75,21.75,0.00,3281,0,16912
06/14/2011,U (Sep 11),21.60,21.61,20.90,21.05,21.05,-0.70,3282,0,17025
06/15/2011,U (Sep 11),21.22,22.35,21.22,22.20,22.25,1.20,6383,0,17518
06/16/2011,U (Sep 11),22.55,23.97,22.23,23.40,23.35,1.10,13039,0,21227
06/17/2011,U (Sep 11),23.05,23.45,22.68,23.25,23.20,-0.15,5671,0,19350
06/20/2011,U (Sep 11),23.45,23.47,22.38,22.50,22.55,-0.65,4470,0,18982
06/21/2011,U (Sep 11),22.19,22.34,21.80,22.25,22.25,-0.30,3452,0,18945
06/22/2011,U (Sep 11),22.15,22.65,21.63,22.58,22.60,0.35,6816,0,19248
06/23/2011,U (Sep 11),22.80,23.45,22.25,22.41,22.50,-0.10,6284,0,19751
06/24/2011,U (Sep 11),22.40,23.17,22.11,23.06,23.10,0.60,4505,0,19758
06/27/2011,U (Sep 11),23.00,23.10,22.45,22.60,22.65,-0.45,3118,0,20633
06/28/2011,U (Sep 11),22.65,22.65,22.05,22.10,22.10,-0.55,3707,0,20874
06/29/2011,U (Sep 11),21.75,21.95,21.40,21.50,21.50,-0.60,5830,0,20798
06/30/2011,U (Sep 11),21.20,21.35,20.50,20.70,20.75,-0.75,9207,0,21734
07/01/2011,U (Sep 11),20.70,20.70,19.62,19.90,19.90,-0.85,5725,0,22637
07/05/2011,U (Sep 11),19.90,20.05,19.65,19.97,20.00,0.10,6127,0,24644
07/06/2011,U (Sep 11),20.17,20.47,20.05,20.10,20.10,0.10,4334,0,25044
07/07/2011,U (Sep 11),19.80,19.80,19.35,19.48,19.50,-0.60,6439,0,27682
07/08/2011,U (Sep 11),19.45,20.23,19.43,19.85,19.85,0.35,4718,0,28291
07/11/2011,U (Sep 11),20.45,21.01,20.35,20.80,20.80,0.95,7474,0,27986
07/12/2011,U (Sep 11),21.16,21.40,20.45,21.30,21.35,0.55,6512,0,28838
07/13/2011,U (Sep 11),21.15,21.50,20.60,21.45,21.45,0.10,6151,0,29186
07/14/2011,U (Sep 11),21.35,22.38,21.20,21.92,21.90,0.45,11985,0,31384
07/15/2011,U (Sep 11),21.90,22.30,21.49,21.56,21.60,-0.30,10747,40,30819
07/18/2011,U (Sep 11),21.65,22.50,21.60,22.20,22.15,0.55,8100,0,31519
07/19/2011,U (Sep 11),22.00,22.05,21.12,21.30,21.30,-0.85,7630,0,32588
07/20/2011,U (Sep 11),21.15,21.30,20.85,20.95,21.00,-0.30,7508,45,33369
07/21/2011,U (Sep 11),20.50,20.90,20.00,20.00,20.05,-0.95,10684,0,34550
07/22/2011,U (Sep 11),19.96,20.25,19.80,19.90,19.90,-0.15,10226,49,35216
07/25/2011,U (Sep 11),20.25,20.50,20.08,20.30,20.30,0.40,9029,135,35443
07/26/2011,U (Sep 11),20.36,20.87,20.15,20.70,20.70,0.40,11377,90,37568
07/27/2011,U (Sep 11),20.95,21.85,20.85,21.70,21.75,1.05,15534,144,35868
07/28/2011,U (Sep 11),21.85,21.99,20.95,21.70,21.70,-0.05,13813,901,35877
07/29/2011,U (Sep 11),21.70,22.55,20.90,21.10,21.10,-0.60,18737,499,36933
08/01/2011,U (Sep 11),20.60,21.50,20.15,20.60,20.60,-0.50,20599,987,37116
08/02/2011,U (Sep 11),20.95,22.00,20.40,21.95,22.00,1.40,19203,758,36456
08/03/2011,U (Sep 11),21.70,22.60,21.30,21.85,21.85,-0.15,23281,867,35465
08/04/2011,U (Sep 11),22.55,26.05,22.15,25.90,25.90,4.05,39323,2017,33908
08/05/2011,U (Sep 11),25.75,28.40,23.95,26.15,26.20,0.30,45420,2106,33470
08/08/2011,U (Sep 11),27.50,30.30,27.25,30.15,30.20,4.00,43772,2909,36455
08/09/2011,U (Sep 11),29.90,29.95,25.30,25.35,25.40,-4.80,43076,2262,41836
08/10/2011,U (Sep 11),26.15,29.20,26.15,28.70,28.75,3.35,40377,4634,45436
08/11/2011,U (Sep 11),29.45,30.05,27.10,27.65,27.65,-1.10,36504,2181,43649
08/12/2011,U (Sep 11),27.30,28.15,26.50,27.80,27.85,0.20,27450,0,48629
08/15/2011,U (Sep 11),27.40,27.70,26.50,26.65,26.70,-1.15,20573,819,49578
08/16/2011,U (Sep 11),27.65,28.10,26.70,26.85,26.90,0.20,21524,391,52899
08/17/2011,U (Sep 11),26.70,28.00,26.45,27.90,27.95,1.05,31444,1466,52939
08/18/2011,U (Sep 11),29.10,34.20,29.07,33.40,33.40,5.45,58272,263,48209
08/19/2011,U (Sep 11),34.10,35.70,32.95,35.35,35.35,1.95,38327,0,45680
08/22/2011,U (Sep 11),33.75,36.70,33.05,36.40,36.45,1.10,27574,912,44664
08/23/2011,U (Sep 11),36.05,36.97,34.15,34.25,34.30,-2.15,36845,821,55869
08/24/2011,U (Sep 11),35.10,35.10,32.50,33.50,33.55,-0.75,29240,423,59081
08/25/2011,U (Sep 11),33.00,35.20,32.10,34.75,34.75,1.20,26998,100,54342
08/26/2011,U (Sep 11),35.10,36.60,33.20,34.00,34.00,-0.75,29612,0,55981
08/29/2011,U (Sep 11),32.95,32.95,31.40,31.60,31.65,-2.35,14330,0,57427
08/30/2011,U (Sep 11),31.90,32.68,31.25,32.50,32.50,0.85,15260,397,54375
08/31/2011,U (Sep 11),31.75,32.05,30.50,31.60,31.65,-0.85,19567,0,55729
09/01/2011,U (Sep 11),31.75,32.20,30.55,32.10,32.15,0.50,25702,0,52871
09/02/2011,U (Sep 11),32.70,34.50,32.35,34.45,34.50,2.35,18860,0,53440
09/06/2011,U (Sep 11),36.30,37.85,35.15,35.70,35.75,1.25,21825,470,52772
09/07/2011,U (Sep 11),34.75,34.80,33.45,33.55,33.55,-2.20,17441,0,48355
09/08/2011,U (Sep 11),33.80,34.81,32.98,34.55,34.60,1.05,15411,0,46374
09/09/2011,U (Sep 11),34.85,39.20,34.45,38.55,38.55,3.95,23675,67,47442
09/12/2011,U (Sep 11),40.25,41.05,38.13,38.30,38.30,-0.25,26043,105,45435
09/13/2011,U (Sep 11),38.85,39.10,37.25,37.80,37.85,-0.45,18235,0,43637
09/14/2011,U (Sep 11),36.90,38.45,34.69,35.75,35.75,-2.10,15603,278,42934
09/15/2011,U (Sep 11),34.95,35.50,33.00,33.15,33.20,-2.55,12589,0,41463
09/16/2011,U (Sep 11),33.55,33.85,31.90,32.00,32.05,-1.15,21265,0,36575
09/19/2011,U (Sep 11),33.83,35.25,33.10,33.65,33.70,1.65,17113,0,34065
09/20/2011,U (Sep 11),33.05,33.85,32.05,33.45,33.50,-0.20,16652,0,31474
09/21/2011,U (Sep 11),0.00,0.00,0.00,0.00,33.72,0.22,0,0,28277
